時間,コメント,予測値
476.56,まんぜう,0
477.17,高評価押して帰れな,0
477.451,いいやん,0
477.755,なんか新鮮だ,0
477.84,にゃっす,0
478.379,おおw,1
479.396,お〜,0
479.721,荒れてると聞いて,0
480.022,完成した,0
480.619,対よろ,0
481.132,いいね,0
481.698,いいね,0
481.835,いいねー！！,0
481.855,なにかあったの？病気？怪我？まさか事故じゃないよね！？心配だよ～声聞きたいよ～,0
482.078,っさんたちこんばんは,0
482.498,やあ,0
482.628,いいね,0
484.24,6人,1
484.376,六人チームや,0
484.51,6人ね,1
484.625,おお,0
484.821,ずるです,0
484.897,がんばれ葛葉,0
486.384,いいね,0
486.581,決まったかw,0
488.098,にょっす,0
488.168,6人ね,1
488.527,更新したら名前直ってますよ,0
491.512,にょっす,0
492.038,にょっす,0
492.192,ヨルマ？,0
492.421,やあ,0
492.781,kyoもいけるよな,0
493.822,にょっす！にょっす！にょっす！にょっす！にょっす！にょっす！にょっす！,0
494.225,六人！？？,0
494.679,緊張してるねぇ,0
494.788,Maiy→Meiy,0
494.845,にょっす！,0
495.689,かみ―とみてるとチェンクッソ強いと錯覚する,0
496.829,草,1
497.092,対立煽りやめてね,0
497.472,対よろ,0
497.746,草,1
498.216,ええやんええやん,0
499.037,草,1
499.159,名前は直ってますよ,0
499.167,草,1
500.478,びびってんの,0
500.679,にょ、にょまれ〜！,0
500.912,草,1
502.324,人間の葛葉,0
502.96,草,1
503.009,草,1
504.44,にょっす,0
504.574,草,1
504.586,コメ欄おもろw,0
504.992,草,1
504.997,草,1
505.15,草,1
505.202,にょっす,0
506.829,草,1
507.525,人間の葛葉,0
508.575,にょっす,0
509.002,皆のvcちょい大きいかも。,0
509.197,コーチ名は更新したらなおってるよ,0
510.882,壊しに行くか,0
512.993,2デュエガチ破壊？,0
513.166,草,1
513.196,草,1
513.486,賑やかやなあ,0
513.537,おい、おもろいこといえよ,0
514.016,やっす,0
514.313,嫌っすw,1
516.044,なんか着てて草,1
516.135,よろ,0
516.139,Noと言える葛葉,0
516.873,葛葉ジェットいくか,0
516.993,ジェットキャリープリーズ,0
517.834,草,1
518.299,にょっすってあいさつ可愛いね,0
518.475,くずはー？,0
518.497,名前直ってるよ リログしなね,0
518.951,葛葉さんゲーム音少し上げてください,0
519.175,いやっすw,1
519.349,せやな！,0
519.958,デュエは荷が重いなｗ,1
520.551,草,1
520.549,コーチー,0
520.541,草,1
520.679,草,1
520.834,関ジェットあり,0
520.871,おい！もっと喋れ！,0
520.887,草,1
521.124,拒否ww,0
521.201,草,1
521.765,草,1
522.587,いいね,0
522.735,草,1
522.781,おおおおお,0
522.845,いいね,0
523.036,草,1
523.2,わかる,0
524.082,それはそう,1
524.061,それはそう,1
524.118,草,1
524.419,ガチや！,0
524.764,勝とう,0
524.837,重すぎ重すぎw,0
524.985,嫌がってるw,1
525.909,草,1
526.263,んふふwそうよね～！,1
526.394,それはそうw,1
526.475,勝ちてえな,0
526.595,そうねww,1
526.733,草,1
526.873,ww,1
527.962,草,1
528.153,勝ちてぇよなぁ！,0
528.39,いいねー,0
528.435,それはそう,1
528.543,勝ちてえよなぁ,0
528.557,うおおおおおおおおおおおおおおお,0
528.645,どうせならねw,1
528.887,草,1
528.901,もう無いんだよね,0
529.104,いいねぇ,0
529.678,w,1
529.78,それはそう,1
530.407,いい意気込みだ,0
530.55,確かにw,1
530.714,草,1
530.735,草,1
531.023,草,1
532.326,大事にいこうｗ,1
532.353,頑張れー！,0
532.598,草,1
533.401,かみーとはチェンバフあるから,0
533.534,草,1
533.961,勝ちてぇ…！,0
534.322,楽しんでけw,1
534.518,草,1
534.789,勝ちたいよなぁ！！,0
534.814,がんばれー！,0
534.82,あ タイトルの名前修正してるよ,0
535.053,草,1
535.128,う,0
535.87,そうよなそうよな,0
536.564,そうだ,0
536.926,ジェットは荷が重いw,1
536.965,勝ちたい！,0
537.027,草,1
537.126,加藤ね,0
537.171,ジャージ臭そう,1
537.212,それはそう,1
537.309,草,1
537.32,勝ちにいこ,0
537.348,勝ちたいね,0
537.423,それはそうw,1
537.689,それはそうw,1
537.869,うおおおおおおおおおおおお頑張れ,0
537.869,勝とうぜ！,0
537.999,草,1
538.066,葛葉ありがとうな,0
538.19,勝つぞー！！！！,0
538.199,がんばれ！,0
538.384,かわいいなw,1
538.586,それはそう,1
538.615,そうねw,1
538.736,勝とうぜ,0
539.139,うんうん,0
539.16,勝ちてえね,0
539.678,いいねぇ！,0
540.658,それはそう,1
540.713,勝ちてえ,0
540.997,勝ちてえよな！,0
541.172,草,1
542.104,そうねw,1
542.225,勝ちたいね,0
542.278,勝ちたいねえ,0
542.496,草,1
542.518,勝とう,0
542.741,ええな,0
542.797,頑張れ！,0
542.87,今ww,1
543.306,勝とう！,0
543.415,勝とう！,0
543.621,だーにょ,0
543.978,草,1
544.224,あっww,1
545.48,まーーーじで楽しみにしてた,0
546.006,草,1
546.069,楽しんで,0
546.173,草,1
546.309,草,1
546.34,ｗ,1
546.452,めいきゅ〜ん,0
546.469,草,1
546.508,草,1
546.649,草,1
546.706,勝ちたいよね,0
546.71,草,1
546.739,サンタのね,0
546.845,サンタの人,0
546.902,かわいいｗ,1
547.009,頑張れ！,0
547.967,草,1
548.376,草,1
548.64,草,1
549.874,「にょっす」「にゃっす」,0
550.685,あれねw,1
550.717,衛門じゃなくて“ウジ虫”な？純もいってただろ,0
551.019,草,1
550.986,草,1
550.974,女装w,1
551.233,キャリーしたいよね,0
551.859,なっつw,1
552.405,草,1
552.44,サンタさんだ,0
552.491,女装w,1
553.059,女装の方ww,0
553.096,兼ｗ,1
553.14,サンタコスねｗ,1
554.551,可愛かったよねｗ,1
554.569,勝つぞ勝つぞ勝つぞ勝つぞ,0
554.683,対よろ( ⌯'꒳'⌯),0
554.704,でたw,1
554.934,頑張れ,0
555.044,除草の方？！,0
555.156,寝ぼけ事件ね,0
555.201,草,1
555.835,草,1
555.971,がんばれー！！！！,0
556.348,サンタコス...,1
556.881,草,1
557.835,良い思い出にしよ,1
558.577,女装兼プロゲーマー,0
558.899,女装の方って呼ぶなw,1
559.928,女装好きな人なんか,1
560.25,すまにょ,0
560.946,草,1
561.054,草,1
561.369,あったねｗ,1
561.566,草,1
562.869,草,1
562.858,勝つぞ勝つぞ,0
563.059,草,1
563.083,草,1
563.731,草,1
563.825,草,1
563.92,美脚のめいくん,0
564.095,草,1
564.861,＊葛葉は衛門です,0
565.119,サンタさん,0
565.332,草,1
565.693,草,1
565.716,草,1
565.766,草,1
565.877,女装の方,0
565.924,ああww,1
565.94,草,1
566.092,草,1
566.445,勝つぞ！,0
566.592,純も女装してたぞ,0
566.683,あったね,0
566.788,してたなw,1
566.945,草,1
567.048,草,1
567.888,あったなw,1
568.248,草,1
568.261,草,1
568.315,めいくん,0
568.403,あーあの人か！,0
569.281,やぁ,0
569.27,草,1
569.624,おれはすぎだぞ,0
569.696,草,1
570.241,草,1
570.433,草,1
570.493,草,1
570.555,寝ぼけてな,0
570.558,草,1
570.638,あれなw,1
570.675,草,1
570.962,びっくりしたｗ,1
572.329,寝ぼけ方が特殊,0
572.462,懐かしいなw,1
573.465,やあ,0
573.581,あまりにもかわいかったかw,1
574.744,草,1
574.826,草,1
575.078,w,1
575.586,大喜びだったよw,1
575.621,可愛いのがまた草,1
575.92,草,1
576.396,ww,1
576.888,草,1
576.95,対よろ,0
577.222,草,1
578.455,草,1
578.985,草,1
580.069,草,1
580.572,あ,0
580.795,草,1
581.049,美脚のね,0
581.103,草,1
582.561,しますw,1
582.709,草,1
582.826,吸血鬼を魅了しちゃったか,0
582.994,草,1
583.681,そんなことあったねw,1
583.982,草,1
584.347,ww,1
584.721,草,1
585.021,するなよ笑,0
585.074,女の子ちゃうねんw,1
585.733,w w,1
586.697,その印象つよいなw,1
587.62,します！！,0
587.773,草,1
587.904,やあ,0
588.097,可愛いからええやろ,0
588.332,しかも可愛いっていうね,0
589.072,草,1
592.84,あ,0
592.9,ミニスカサンタww,0
593.287,おい！かわいいな！,0
593.827,女の子(),0
594.053,こん〜,0
594.616,あ,0
595.65,ww,1
596.109,可愛かったからなぁw,1
596.109,ボドカも女装の人だぞ！,0
596.573,寝ぼけてねw,1
598.195,流石に加藤純一相手は立ち回りむずい,0
599.083,にょっす,0
601.991,葛葉スカイ？,0
602.65,ドラゴンエネルギー歌ってくれ,0
603.474,あ,0
604.336,衛門はみんなもう帰ったぞw,1
605.098,あの方か,0
607.767,にょっす,0
608.487,かわいかったよね,0
609.054,関さんなんでもできそう,0
614.986,スカイ株式会社,0
617.567,スカイきちゃ,0
618.043,にょっす,0
619.52,にょっす,0
619.582,何人やればいいんだよ,0
620.129,大将とも久しぶりやな,0
627.402,ｗｗ,1
627.437,関さんなんだかんだ強そうなんよな,0
628.049,にょっすwにょっすwにょっすw,1
629.756,やぁ,0
629.792,草,1
630.124,ｗ,1
630.542,こんです,0
631.781,こん〜,0
631.801,もでーらいつも,0
631.867,草,1
633.004,ﾑｽﾞ；,0
633.06,ww,1
633.856,草,1
633.898,草,1
634.096,加藤と勝とう,0
634.6,葛葉のスカイは安心感えぐい,0
634.858,？,0
635.128,がんばえええええ,0
635.563,対よろ,0
636.196,草,1
637.169,w,1
638.692,くーちゃんどこぉ；；,0
638.958,にょっす,0
639.702,草,1
639.902,草,1
641.019,むっずw,1
642.183,葛葉さん応援してる♡,0
642.191,葛葉スカイすきだ,0
642.784,スカイ情報感謝,0
642.836,頑張れ関さん！,0
644.051,こんです,0
644.439,ムズいかも…w,1
646.778,にょ、にょまれ〜,0
647.7,まじで勝ってくれ,0
648.34,勝てたらいいなー噛み合え〜,0
648.78,大将,1
649.479,関さんもともと何使ってたんだろ?,0
649.822,まずいw,1
651.198,このメンバーまじですげえな,0
651.585,ファイト〜,0
651.825,挨拶が荒らし判定きついっす！,0
653.733,草,1
654.184,まだいるよ〜＾＾,0
654.28,も、モデさんがんばれ…,0
655.833,頑張れー！,0
656.725,関さん頑張れ,0
657.159,がんばれ！！,0
657.764,ジャスコール楽しみw,1
657.793,ローレンとかバニさんとかに破壊される可能性あるからガチガチでやらな,0
661.177,うい,0
662.083,まずい,0
662.206,やあ,0
664.369,勝てよ,0
665.748,対よろ　スカイ確定っすか？,0
666.562,うおおお,0
667.932,やあ,0
669.274,なんか静かじゃない？,0
669.933,ゲーム音お願いいたします,0
672.677,やあ,0
676.79,もう擬態しか居ないでしょここ,0
679.631,もう楽しいなー,0
681.66,がんばれ〜,0
683.387,CRのバニラさんってなんのプロの人？,0
683.516,どのチームも上手い人いるから緊張するな,0
684.333,対戦相手強いしな〜,0
684.417,がんば〜,0
686.372,やっぱそこが正解なんか,0
686.753,やあ,0
687.248,そんな荒れてないやんw,1
689.412,ミュート中？,0
689.8,ゲーム音上げてくれ,0
689.919,ゲーム音はあえて下げてるんだよ,0
690.424,メンツほんとすごいな..,0
690.604,対よろ！,0
692.477,すごいメンバーだ,0
693.352,最初練習の時間あるんか,0
695.116,がんばえ,0
695.506,本番いつから？,0
695.984,みんな仲良くするにょ,1
698.569,がんばれ,0
698.756,楽しんでなぁー！,0
699.138,たのしみ〜,0
701.546,クソ勉強なるなぁ,1
701.945,タレット置く位置勉強になるなぁ,0
702.007,いいね,0
703.074,さすが関さん,0
703.462,バニラさんはフォトナの元プロ,0
703.764,やあ,0
705.924,メンツすごー,0
705.893,気遣い,0
706.391,このチーム強そうやな,0
707.167,がんばれ～,0
707.458,やあ,0
708.463,がんばれ,0
708.433,やああ,0
708.94,バニはフォトナじゃなかったか？,0
709.006,このメンツで勝ちたいね〜,0
710.505,22時〜,0
711.052,他チームの一番手も強いもんなめちゃくちゃ,0
713.404,リスナー側が変に緊張してそう,0
713.659,fight,0
714.374,コメ欄新鮮でちよっとおもろいなw,1
714.46,バニラはフォトナ,0
715.195,２２時から試合開始やっけ,0
716.279,こんばんは〜,0
716.928,22,0
717.753,本番22時よ,0
718.309,豚さんと仲良くしよ～,1
718.355,22:00,0
719.002,なんならしっかり挨拶してるしな,0
719.144,言うほど荒れてない対立煽りしたいだけやね,0
719.674,対よろ,0
720.238,ケイオーじゃなくて平気？,0
720.79,みんな仲良くするにょ,1
721.064,勉強になるな,0
721.502,草,1
721.552,草,1
722.232,バニラはだるまの相方だぞ,0
722.445,さっきわざとゲーム音下げてたよ〜,0
723.287,微荒れだね,0
723.257,詳しいな,0
723.346,ガンバ,1
723.389,w,1
723.6,基本荒れるの相手チームだぞ,0
723.917,大丈夫そう,0
724.26,アセントスカイあんまり見ないから楽しみ！,0
724.376,ただ挨拶しただけなのに静かにしてくれっておかしくね？,0
724.401,kusa ,0
724.499,草,1
724.631,w,1
724.625,加藤さん！浮いてます！,0
724.741,コメ欄も祭り感あってたのし,0
725.435,草,1
725.989,後1時間あんのか,0
725.995,ww,1
726.197,話聞くためにゲーム音下げてるんじゃない？,0
726.226,草,1
726.343,老人介護よろしくね〜,0
726.511,草,1
726.59,元w,0
726.643,草,1
726.669,やああああああああああああああ,0
727.165,大丈夫うちにはじゃっさんがおる！,0
727.835,純は面白いしいい奴でイケメンだけど、リスナーがヤバい,0
728.102,草,1
728.392,草,1
728.507,アセントじゃないけどw,1
728.854,草,1
728.889,にょにょにょ,0
729.164,草,1
730.304,ww,1
731.067,草,1
731.086,草,1
731.212,草,1
731.597,元……,0
731.611,草,1
731.636,草,1
732.324,わろたw,1
732.482,草,1
732.57,草,1
732.779,草,1
732.84,草,1
732.922,がんばれー！,0
732.951,草,1
733.674,ww,1
735.027,草,1
735.932,めっちゃランク気にしてる草,1
736.289,草,1
736.389,草,1
737.679,草,1
738.771,関さん１回イモタッチしてなかったけ,0
740.055,草,1
740.15,にょっす,0
743.765,コメ制限してないのやるじゃん,0
743.972,草,1
744.163,にょっす,0
744.367,昔の杵柄がありましたw,0
744.809,介護よろね～,0
746.131,舐めんでくださいいいなw,1
747.786,草,1
748.329,草,1
748.516,てか葛葉kayoちゃんでも良いな,0
750.342,アセント！？,0
750.608,関さんw,1
750.745,盛り上げてくれるねw,0
750.995,関さん超久しぶりだな,0
751.081,あ,0
751.141,石原さとみさん？,0
751.93,今来た頑張れ,0
752.502,楽しんで勝てたら最高やな,0
752.959,葛葉と純の絡み全く見れないからここでたくさん見たいよ！！！！,0
757.969,ｗｗ,1
758.851,笑,0
759.453,ｗｗ,1
760.116,ｗ,1
760.408,草,1
760.484,過去のランク持ち出すのイッチャンかっこ悪いってw,1
760.496,やあ,0
760.503,草,1
760.609,草,1
760.744,元w,0
762.65,草,1
762.738,草,1
762.848,草,1
763.133,あ,0
763.725,眠らせてるw,1
763.783,草,1
764.229,草,1
764.324,草,1
764.472,草,1
765.088,やってんな,0
765.644,v,0
765.704,寝かしとくタイプね,0
766.278,草,1
766.323,草,1
767.707,がんば〜,0
768.425,草,1
768.606,頑張ってくれ,0
768.606,やりんさいw,1
768.692,やってないやんけww,0
768.861,眠らしてるw,1
769.08,大将頼むーw,1
769.092,挨拶が可愛い,0
769.471,だせぇw,1
770.305,ww,1
771.216,ちょっとせこいｗ,1
771.404,あれ？コメ欄制限してないじゃんいいね,0
771.483,草,1
772.276,やあ,0
772.873,w,1
773.163,草,1
774.666,草,1
774.8,草,1
775.028,草なんよ,0
775.839,草,1
776.826,なんかじゃない？w,1
776.883,せこいってｗ,1
778.493,草,1
778.583,保険かけてるなw,1
778.885,w,1
779.502,ニコニコ動画さんだ,0
780.188,にょ、にょまれ〜！,0
780.331,ドラっす,0
782.239,へ～そんな仕様あんのか,0
782.794,草,1
783.218,加藤さん、相づち教えて下さいになってるよ？,0
783.823,ゴールド落ちたら泣いちゃうよ,0
784.581,対よろ,0
784.776,w,1
785.995,がんばにょ〜,0
786.027,こすいw,1
786.912,関さん優しいなー葛葉が入りやすい煽る流れにしてくれてる,0
788.916,せこいてw,1
789.376,にょっす,0
790.135,にょっすにょっすにょっすにょっすにょっすにょっすにょっすにょっすにょっすにょっすにょっすにょっす,0
