時間,コメント,予測値
2044.846,やあ,0.0
2044.808,やっべ,0.0
2045.923,.xe漏洩w,1.0
2048.011,対よろ,0.0
2049.694,むずいなぁ,0.0
2051.372,草,1.0
2051.532,これでもランクでやるとヘブンたけよって文句言われるんだよな,0.0
2053.29,草,1.0
2054.208,漏way,1.0
2057.907,加藤さーん,0.0
2058.039,ｗｗ,1.0
2059.055,チームだからねｗ,1.0
2060.797,草,1.0
2060.986,草,1.0
2061.175,草,1.0
2062.36,w,1.0
2062.422,ｗｗ,1.0
2063.074,草,1.0
2063.494,ｗ,1.0
2063.757,このチーム楽しいけど勝つイメージが持てんw,1.0
2063.915,草,1.0
2064.307,大将ww,1.0
2064.594,草,1.0
2064.583,草,1.0
2064.647,草,1.0
2064.674,草,1.0
2064.906,草,1.0
2064.947,CR今年,0.0
2065.667,草,1.0
2066.862,ギア専用,0.0
2067.307,関さんｗ,1.0
2067.516,ずっと聞いてそうw,1.0
2067.558,スパイギア用w,1.0
2067.619,草,1.0
2067.669,背高い人向けのモク,0.0
2067.701,草,1.0
2067.793,草,1.0
2067.987,草,1.0
2068.276,草,1.0
2068.373,やあやあ,0.0
2068.401,関さんw,1.0
2068.715,ギアさん専用w,1.0
2069.101,ｗｗ,1.0
2069.111,ギアさん専用モク,0.0
2069.563,じゃすに背負ってもらおう,0.0
2069.768,草,1.0
2069.849,草,1.0
2070.098,ギアさん専用ｗ,1.0
2070.814,巨人用ｗ,1.0
2070.999,草,1.0
2071.065,草,1.0
2071.095,ギアさん用ww,1.0
2071.896,ギアさん用か,0.0
2072.144,草,1.0
2073.002,ギアさん用は草,1.0
2073.134,ギアさん用ｗｗ,1.0
2074.601,草,1.0
2074.712,大将今日どうしたw,1.0
2076.565,関さんw,1.0
2077.025,関さん今日とがってんなぁw,1.0
2080.128,ギアさんw,1.0
2082.489,ギアさん用おもろいw,1.0
2083.157,３ｍあるからね,0.0
2086.172,大将じゅにちさんに厳しいの笑う,0.0
2086.441,クズハ、応援してるぞ！,0.0
2095.358,ギアさん突き抜けるよ,0.0
2096.728,全然話してくれないTT,0.0
2100.617,おお,0.0
2100.659,え,0.0
2103.82,ほう,0.0
2105.371,すげぇ,1.0
2106.178,関さんいいね,0.0
2106.892,すご,0.0
2108.425,草,1.0
2108.621,へ〜,0.0
2110.578,ｗｗ,1.0
2110.922,草,1.0
2111.083,草,1.0
2113.501,草は笑、wと一緒ですよ,1.0
2113.889,草,1.0
2113.9,草,1.0
2114.239,草,1.0
2114.539,草,1.0
2114.685,草,1.0
2114.717,ん？w,1.0
2114.707,草,1.0
2114.754,草,1.0
2114.771,ｗｗ,1.0
2114.952,ｗ,1.0
2114.977,草,1.0
2115.793,草,1.0
2116.126,またギアさん用か,0.0
2116.456,草,1.0
2116.624,すーぐケンカするｗｗ,1.0
2116.679,今日は関さんがいい意味でジョーカーかw,1.0
2116.716,草,1.0
2116.742,草,1.0
2116.828,草,1.0
2116.818, ww,1.0
2116.895,草,1.0
2116.885,ww,1.0
2116.955,ｗｗ,1.0
2116.987,草,1.0
2117.026,草,1.0
2117.12,草,1.0
2117.177,草,1.0
2117.27,草,1.0
2117.591,草,1.0
2117.65,草,1.0
2118.147,草,1.0
2118.374,バチバチや,0.0
2120.089,草,1.0
2120.62,草,1.0
2120.885,名指しｗ,1.0
2120.976,あーあーあw,1.0
2121.6,草,1.0
2121.636,草,1.0
2121.66,w,1.0
2121.746,草,1.0
2122.0,草,1.0
2122.105,ｹﾝｶﾊﾔﾒﾃﾖー！,1.0
2122.139,草,1.0
2122.168,草,1.0
2122.745,草,1.0
2123.061,関さんのフラストレーションｗ,1.0
2123.074,ありがたい教えや,0.0
2123.774,ww,1.0
2123.782,草,1.0
2123.833,ｹﾝﾊﾔﾒﾃﾖｰ,1.0
2124.126,草,1.0
2124.581,ギアさん用やな,0.0
2124.79,ｹﾝｶﾊﾔﾒﾃﾖ-,0.0
2124.816,義務ｷﾞｽ,0.0
2125.157,ごちゃごちゃww,1.0
2125.467,ｹﾝｶﾊﾔﾒﾃﾖｰ,1.0
2126.337,草,1.0
2127.51,仲良いな,0.0
2127.564,草,1.0
2127.924,草,1.0
2128.343,草,1.0
2128.532,ｹﾝｶﾊﾔﾒﾃﾖｰ,1.0
2128.942,草,1.0
2128.984,草,1.0
2129.146,草,1.0
2129.817,ボドカ死んだ？,0.0
2129.827,草,1.0
2130.65,ww,1.0
2131.121,ｹﾝｶﾊﾔﾒﾃﾖー！,1.0
2132.925,おおおおお,0.0
2133.452,おじさんたち盛り上げてくれるのいいな,0.0
2133.643,ｹﾝｶﾊﾔﾒﾃﾖ,1.0
2133.916,じゃっさん胃に穴あきそうw,1.0
2134.119,ｹﾝｶﾊﾔﾒﾃﾖｰ,1.0
2134.982,ｹﾝｶﾊﾔﾒﾃﾖｰ,1.0
2134.999,イチャイチャ,0.0
2135.006,ほお？,0.0
2135.627,入れーww,1.0
2135.699,おおおおお,0.0
2135.925,大将おこ,0.0
2136.384,すげえ,0.0
2136.384,おおお,0.0
2136.642,おお,0.0
2136.981,ｹﾝｶﾊﾔﾒﾃﾖｰ,1.0
2137.604,お,0.0
2137.912,ｹﾝｶﾊﾔﾒﾃﾖｰ,1.0
2138.719,おおおお,0.0
2138.792,おおおお,0.0
2139.085,いいね,0.0
2139.151,おぉ～,0.0
2139.203,おお！,1.0
2139.761,草,1.0
2139.826,おおお！,1.0
2139.821,おおー,1.0
2139.834,おお！,1.0
2140.051,おお〜,0.0
2140.935,おお,0.0
2141.627,草,1.0
2141.947,おー！,1.0
2142.274,たのむｗｗ,1.0
2142.333,おー！,1.0
2142.413,おおお,0.0
2142.438,おおー！！！,1.0
2142.579,まあギリか,0.0
2142.664,ooo,1.0
2142.804,おおおおお,0.0
2142.819,おおお,0.0
2143.32,おおおお,0.0
2143.417,おー,0.0
2144.63,おおお,0.0
2144.724,おおおお！！,1.0
2144.831,おおおおおお,0.0
2144.948,おおおおおお,0.0
2145.029,おおおおお,0.0
2145.353,unkochan dare,1.0
2147.083,ﾏｰﾏｰﾏｰ,0.0
2147.472,おおおお,0.0
2147.969,おおw,1.0
2148.222,じゃすw,1.0
2148.282,おお,0.0
2149.329,あ,0.0
2149.408,おおお,0.0
2151.617,おおお,0.0
2151.857,おお！,1.0
2152.04,おお,0.0
2152.661,じゃっさんw,1.0
2152.776,まあまあ,0.0
2153.66,ｹﾝｶﾊﾔﾒﾃﾖｰ,1.0
2153.665,むずそう,1.0
2154.19,すごいな,0.0
2154.2,まあまあ言うなw,1.0
2155.035,及第点みたいな反応笑う,0.0
2156.26,すごい！,0.0
2156.305,たまにやってる人見るけどそうなってたのか,0.0
2156.989,おお,0.0
2158.374,これ良いー！,0.0
2158.418,あ,0.0
2161.194,はい,0.0
2162.009,ははは,0.0
2162.547,色々あってすごい,0.0
2163.034,なるほどなぁ！,0.0
2165.095,ｗ,1.0
2165.705,写メw,1.0
2166.242,そうゆうことかw,1.0
2166.749,写メ！？！？,0.0
2168.349,写メｗｗ,1.0
2168.594,対よろ〜がんばれ！,0.0
2169.394,肩つよ,0.0
2169.903,背負に行ってて草,1.0
2170.545,写メｗｗ,1.0
2170.739,写メｗ,1.0
2170.837,写メ？！,0.0
2170.984,草,1.0
2172.921,iPhoneｗｗ,1.0
2174.311,草,1.0
2174.548,じ、じい,0.0
2175.611,古いｗｗ,1.0
2175.59,写メｗ,1.0
2176.406,草,1.0
2177.004,草,1.0
2177.18,w,1.0
2177.611,スクショじゃないんか,0.0
2178.538,写メw,1.0
2178.913,写メw,1.0
2178.969,写メｗ,1.0
2180.253,写メｗｗ,1.0
2180.737,草,1.0
2181.015,写メｗ,1.0
2181.187,写メww,1.0
2181.794,絶対確認できないってw,1.0
2181.849,写メw,1.0
2181.979,にぎやかw,1.0
2182.475,草,1.0
2182.531,古いｗ,1.0
2182.87,草,1.0
2182.848,写メw,1.0
2183.237,写メって久しぶりに聞いたw,1.0
2183.23,写メは死語だぞ,0.0
2183.29,写メw,1.0
2183.774,写メw,1.0
2183.783,写メw,1.0
2183.867,写メは古いんだよw,1.0
2184.115,後ろ姿ww,1.0
2184.283,自責の関,0.0
2184.383,草,1.0
2184.429,ww,1.0
2184.496,草,1.0
2184.572,おじいちゃんたちがw,1.0
2184.892,Ｄ,0.0
2186.892,写メw,1.0
2187.041,撮影会やんw,1.0
2187.349,そうだねぇ,0.0
2188.021,草,1.0
2188.311,w,1.0
2188.362,写メｗ,1.0
2189.219,写メｗｗ,1.0
2189.435,写メめっちゃ久しぶりに聞いたｗ,1.0
2189.589,おっさんたちの会話ｗ,1.0
2190.241,これが言論統制かあ,0.0
2190.713,いう、けどｗｗ,1.0
2191.047,w,1.0
2191.594,じじいw,1.0
2192.701,い、いう,0.0
2192.878,草,1.0
2193.21,古いww,1.0
2194.559,おもしろw,1.0
2194.635,しゃ、め？,0.0
2195.106,草,1.0
2196.393,じじい；；,0.0
2197.114,草,1.0
2197.411,言わないよw,1.0
2197.617,スクショだねw,1.0
2200.19,つよ,0.0
2201.331,スタヌスマホで写真取ってたぞ,0.0
2201.439,年代を感じる,0.0
2204.03,平成だ,0.0
2204.728,アナログスクショ好き,0.0
2204.946,関さんかわいいww,1.0
2205.869,おもろい,0.0
2206.478,写メは古いかｗ,1.0
2206.562,大将今日絶好調だなw,1.0
2208.304,死語かもなぁ,0.0
2209.072,おじいちゃんかもしれんｗ,1.0
2209.994,5年せんかったんだ,0.0
2210.427,写メって言っちゃうの分かるw,1.0
2210.48,写メ死語だなww,1.0
2210.971,写メールなんだよ,0.0
2214.094,おもろ,0.0
2215.079,B,0.0
2218.687,葛葉もちゃんじーおだもんねw,1.0
2221.332,メールじゃないもんねw,1.0
2221.861,写メールだからなw,1.0
2227.868,リコンいいね,0.0
2228.062,ﾏｼﾞﾚｽするとスタヌと純以外まだ声わからんのよ…；；,0.0
2231.435,関さん可愛いくて面白いなぁ,1.0
2232.986,純を頼むぞ,1.0
2234.874,ヒノノニトンみたいな発音,0.0
2235.524,写メは懐かしいなw,1.0
2237.488,つい写メって言っちゃうよな,0.0
2241.566,写メ言うけどPCならスクショでいいよねw,1.0
2245.981,変な,0.0
2257.343,かっさんと出来て楽しそう,0.0
2261.777,（逆だったかもしれねぇ...）,0.0
2263.436,おじさんたちかわいいね,0.0
2264.401,キャリー頼むな,0.0
2266.122,VDK今日真面目だ,0.0
2266.209,郷に入っては郷に従えって郷側が言う事じゃないぞ,0.0
2268.57,もっとコーチング聞きたいなぁ,0.0
2268.59,純じゃなくて加藤さんな？,0.0
2290.345,加藤さん怖いイメージあったけど面白すぎるな,0.0
2290.846,ほう,0.0
2295.272,でょん,0.0
2295.704,ほぉ～,0.0
2295.717,そうなんだ,0.0
2298.459,葛葉頑張れ。,1.0
2299.231,ｗｗ,1.0
2299.498,そっちなんだ,0.0
2300.958,草,1.0
2302.057,葛葉担当か,0.0
2302.245,草,1.0
2302.494,笑,1.0
2302.776,クズハとイブラヒモビッチは応援してるぞ,0.0
2303.232,草,1.0
2304.325,草,1.0
2304.38,ww,1.0
2304.681,ww,1.0
2304.726,ｗ,1.0
2304.804,草,1.0
2305.103,にょっす,0.0
2305.537,草,1.0
2305.642,草,1.0
2306.038,草,1.0
2306.78,草,1.0
2307.062,ん？,0.0
2307.116,草,1.0
2308.897,ｗ,1.0
2309.406,w,1.0
2309.569,ww,1.0
2309.594,草,1.0
2309.711,草,1.0
2309.846,草,1.0
2309.878,ぢゅん！？,1.0
2309.882,草,1.0
2310.319,草,1.0
2310.326,やあ,0.0
2310.637,これさ～,0.0
2310.823,草,1.0
2310.955,草,1.0
2311.195,ついタメ口がｗｗ,1.0
2312.261,草,1.0
2312.246,えらw,1.0
2312.392,草,1.0
2312.981,草,1.0
2313.992,草,1.0
2314.462,草,1.0
2314.723,ため口!?,1.0
2314.73,やあ！応援してるぞがんばれ！,0.0
2314.753,草,1.0
2314.961,草,1.0
2315.039,やあ,0.0
2316.075,これさ〜？,0.0
2316.616,w,1.0
2316.869,コーチ大変かｗ,1.0
2317.292,これさ〜,0.0
2318.561,草,1.0
2318.894,た、めぐち,0.0
2321.083,なw,1.0
2321.091,草,1.0
2321.279,踏みとどまったｗ,1.0
2321.895,友達やん,0.0
2322.001,草,1.0
2322.017,草,1.0
2322.331,急に肩組みにいったな,0.0
2322.815,ついついな,0.0
2324.2,これさ〜,0.0
2324.797,じわる,0.0
2325.129,草,1.0
2325.962,ブロックめんどくさいな,0.0
2328.28,コミュw,1.0
2328.345,草,1.0
2328.653,気さくw,1.0
2328.735,Hello! Hello!,0.0
2330.639,タメ口キャンセルナイス,0.0
2332.852,純にタメでいこう,0.0
2334.793,一旦上下関係挟んでおこう,0.0
2340.422,ふふふw,1.0
2350.728,vdkとじゃっさんいるしなあw,1.0
2354.236,全部覚えるのむずかしいなぁ,0.0
2359.031,ひゃｗ,1.0
2360.068,だまれ,0.0
2360.105,草,1.0
2360.645,草,1.0
2360.653,ほお,0.0
2360.949,ww,1.0
2363.002,草,1.0
2363.535,草,1.0
2363.685,ｗ,1.0
2363.998,スカイジェットが生きてる想定だ,0.0
2364.006,ww,1.0
2364.174,草,1.0
2365.218,じゃすにだけはため口許される,0.0
2365.748,草,1.0
2365.904,ｗ,1.0
2366.36,ww,1.0
2366.41,New member,0.0
2367.67,するー！するー！！,0.0
2367.752,テッカテカw,1.0
2367.833,ぴかーーーｗ,1.0
2368.253,本日の,0.0
2368.345,草,1.0
2368.445,ww,1.0
2368.506,葛葉！？w,1.0
2368.524,てっかてかw,1.0
2368.641,自分でww,1.0
2368.713,あ,0.0
2368.887,草,1.0
2369.089,コメ閉じて気楽に見る。モデさんファイト,0.0
2369.849,え？,0.0
2370.013,草,1.0
2370.359,ん？,0.0
2370.514,草,1.0
2370.549,草,1.0
2370.723,草,1.0
2370.751,草,1.0
2370.773,草,1.0
2370.943,w,1.0
2371.182,ww,1.0
2371.239,フラッシュｗ,1.0
2372.15,草,1.0
2372.322,草,1.0
2372.552,ないすｗ,1.0
2372.636,草,1.0
2372.644,草,1.0
2374.58,草,1.0
2374.671,まぶしいｗ,1.0
2374.728,顔面テカテカで草,1.0
2375.559,自分も食らってます,0.0
2376.728,顔面テカテカで草,1.0
2377.133,葛葉ｗｗ,1.0
2378.15,草,1.0
2378.46,ナイス,1.0
2378.567,草,1.0
2378.892,おーるいん,0.0
2380.576,ww,1.0
2381.127,眩しい,0.0
2383.388,ww,1.0
2385.384,もでーら,0.0
2386.029,サングラス必須です,0.0
2387.133,草,1.0
2391.325,ww,1.0
2391.704,トロ期待しちゃうわw,1.0
2392.738,緊張するだろうけど楽しんでねぇ,0.0
2394.588,もでさんありがにょ〜,0.0
2400.478,対よろ！葛葉がんばれー！！,0.0
2400.995,た,0.0
