コメント,ラベル
黙ってるんじゃなくて入る隙がないんだよw,1
エイムで黙らせるんだ,1
きちゃ！,1
やりたかったよねw,1
自由だw,1
ハユンがチェンさんだったか,1
そういう時もある！,1
本人vcきたww,1
ゲッコー本人きちゃ,1
ハンデチェンバーｗ,1
vcきちゃ！,1
でもチェンバーが悪いよ,1
わっちゃりきちゃー！,1
チェンさん取り上げ…！？,1
わっちゃり見たかった,1
VC一致ボーナスこい,1
きえもらー,1
ゲッコーcv葛葉,1
ゲッコーやったー,1
本人ですか？,1
たぷたぷ設置行くぞー！,1
なるほどねw,1
VC助かるw,1
本人ありがとうございます,1
おお？,1
ならやって,1
本人でしょこれ,1
本人きちゃ,1
IQ200,1
葛葉声来た,1
ハユン；,1
今のどっち？,1
天才で草,1
がんばれ！,1
本人きちゃか,1
最高で完璧なチェンバー,1
CV一致ボーナス,1
ゲーム音小さいかもです,1
ふぁいてぃん〜！,1
まじで声似てるなｗ,1
初めてのモクがイレギュラーすぎるｗｗ,1
撃たれて終わりそうw,1
ウィングマンがんばれ！,1
ゲッコーなのか葛葉なのかわからんくなる,1
才能の原石達だから！,1
ならかママだw,1
ヘブンは…？w,1
ゲッコー似てんなあ,1
バカと天才は紙一重や,1
それいいね,1
本物のゲッコウガになれ,1
ならか幼稚園継続,1
設置できて草,1
すげぇわちゃわちゃｗｗ,1
うるせえこのチームｗｗ,1
うるさいｗ,1
かわいw,1
音圧ｗｗ,1
うるさすぎるww,1
うるせぇww,1
にぎやかw,1
デバフ報告,1
うるさｗ,1
おもろｗ,1
音圧えぐいがw,1
おしいい,1
おｃ,1
おしい～,1
たのしいねぇw,1
うるさいw,1
！？,1
おしい,1
おしいw,1
わぁぁおしい,1
ぇ,1
ガチ解除がメタ,1
おしいー,1
そんな…,1
まじか,1
おし～！,1
あたまかった,1
漢気すぎるｗ,1
かたｗｗ,1
漢すぎる,1
アーマー買ってたか？,1
漢だ・,1
VCうるさい,1
痛覚遮断,1
nf,1
メンタル強かったな,1
騒がしいのよw,1
おしい〜,1
漢解除だ,1
心臓に毛生えてた,1
侠気ｗ,1
ガチ解すぎるw,1
ガチの顔してたww,1
顔硬すぎ,1
漢だなぁ,1
そんなことなかったｗ,1
ブロ特有のｗ,1
アーマーきてたなぁ,1
ガチ解除通っちゃったw,1
漢だったw,1
メンタル硬め,1
神経ちぎれてたな…,1
心臓つよすぎ,1
ping4にもどっってるな,1
ガチ解除かw,1
漢だった,1
漢気解除,1
おもろすぎるw,1
未来人には見えてたか,1
漢すぎるだろ,1
PING落ち着いてきたなぁ,1
りりむやっぱ元気だなぁw,1
葛葉さんのセージはなぁw,1
りりむマジうるさいw,1
たのしーw,1
セージの壁気をつけないとw,1
1ラウンドから熱いなｗ,1
ファストレーンでいいと思うもくの道ｗｗ,1
楽しすぎｗ,1
草b,1
終わってるｗ,1
えびおｗｗ,1
にゃらかww,1
事故が多発してるｗ,1
もうぐちゃぐちゃやw,1
なんかおばさんおらんかった？ｗ,1
えびおww,1
にゃら？w,1
事故が多発してんなw,1
きもいw,1
よわｗｗ,1
よわ草,1
りりむｗｗ,1
いいむ笑笑,1
騒がしいなw,1
うるさ,1
うるせえw,1
ぐっちゃぐちゃw,1
りりむうるせえww,1
うるせぇw,1
はしりうちすごw,1
りりむちゃんw,1
エゴがすぎるw,1
うるせえｗ,1
うるさｗｗ,1
めっちゃわらってるw,1
りりむ草,1
なんだなんだｗ,1
うるせぇ！,1
ボブ！？w,1
話聞かねぇw,1
スキルで進めないんよねw,1
終わってるw,1
騒がしいｗ,1
俺ボブ,1
りりむwうるさカワイイw,1
？｢魔界ノりりむうるせぇ｣,1
お前ボブお前ボブ！,1
ボブ？,1
オレボム！,1
りりむ報告ガチだな,1
りりむガチうるせえw,1
めっちゃ騒がしいw,1
うるせぇｗ,1
？「魔界ノりりむうるせぇ」,1
りりむうるせえｗ,1
パワーじゃねえかw,1
奈羅花にこにこやん,1
りりむかわいいな〜,1
りりむえぐい音量w,1
りりむｗ,1
わちゃわちゃｗ,1
ぐちゃぐちゃw,1
やかましくて草,1
わちゃわちゃおもろい,1
ふへっちやめてｗ,1
魔界ノりりむうるせえ！,1
騒がしいw,1
オープンへっち？,1
うるさw,1
no soundがすぎるw,1
やかましいw,1
ボブw,1
なぜ強いいw,1
りりむ5人分くらい喋ってるってｗ,1
なんもわからんw,1
りりむうるせぇw,1
ハユンの声があまり聞き取れない,1
ヴァカランド,1
りりむうっさいww,1
ナイスナイス,1
なんか勝って草,1
これにはイブラヒムもガチギレ,1
なんも聞こえんし面白すぎるｗ,1
みんな落ち着いて！,1
イブラヒムブチ切れで草,1
いいむ草,1
マジで報告が聞こえんｗ,1
りりむうるさ,1
よくこれでできるなハユンｗ,1
なんで勝てた,1
りりむちゃんかわいww,1
りりむ三人分くらい報告してね？,1
ナイス笑笑,1
なんでか勝ったww,1
ナイスー,1
りりむデバフがえぐい,1
りりむ5人分喋ってるｗ,1
なぜ強いw,1
イブラヒムにデバフと言われただけある,1
何で勝てる？w,1
うるさすぎｗ,1
これが笑顔のヴァロかｗ,1
ないすぅ,1
ハユン大丈夫か？w,1
リリム10人分ぐらい喋るやんw,1
騒がしくて最高だなw,1
それはそう,1
地獄すぎるw,1
ウィンドウ部隊どうした言われてたw,1
よう勝てたな,1
りりむ一応ちゃんとキルは取るんよね,1
姫賑やかw,1
魔界ノりりむうるせぇｗ,1
カオスw,1
にゃらか優しいｗ,1
騒がしw,1
いいむの声しか聞こえないw,1
ハセシンおるなw,1
こないｗ,1
無視w,1
無視ｗ,1
無視されたw,1
着いてこないw,1
めっちゃ楽しそうww,1
ネオンちゃんｗ,1
無視ww,1
無視ｗｗ,1
りりむさん？ww,1
honnin ww,1
子どもすぎw,1
無視草,1
シカトま？w,1
葛葉設置w,1
設置は？ｗ,1
今度は言うこと聞いたｗｗ,1
またw,1
俺やww,1
エイムだけうまいｗ,1
設置忘れがちw,1
やっばｗ,1
トコトコかわいいな,1
かわええ,1
ウィングマンかわち〜,1
たのしｗ,1
可愛い,1
設置しないと！,1
負けたな,1
お弁当持ってるの忘れがちw,1
ぉぉ,1
わっちゃわちゃww,1
仲良死,1
りりむ？,1
なかよ死,1
りりむぅ！,1
がんばれりりむ！,1
チビ助かわい,1
ナイスゥ〜！,1
ゲッコー初めて見るわー,1
なんだこれｗｗ,1
ナイス～！ｗ,1
なぁにこれぇｗ,1
すげw,1
りりむー！,1
つええw,1
なぁにこれぇ,1
ないすーw,1
りりむないすー！,1
なんでだww,1
りりむちゃん！,1
nice！,1
りりむぅ,1
りりむーー,1
最強〜,1
りりむさん,1
りりむさんな,1
なにこれぇ！草,1
ナイス‍ｗ,1
りりむサンダー,1
りりむさんだー,1
りりむ最強！りりむ最強！,1
さんをつけろよ,1
上手いのならOK,1
今からりりむさん,1
りりむさんだーないすー,1
リリムサンダーw,1
りりむさん最強,1
りりむサンダーw,1
りりむさんさすがっす！,1
りりむさんです,1
りりむうまいよー！かわいいよー！,1
りりむさんw,1
りりむサンダーｗ,1
これはりりむさんだわ,1
りりむチャー！,1
勢いはあるw,1
普通にネオン行けるんだよなｗ,1
ファンモム？w,1
なんて？w,1
なんてw,1
なんて？Ｗ,1
なんて？ｗ,1
守りがこえぇw,1
ふぁんぼむ？w,1
変に待っちゃうデュエよりよっぽど強いw,1
一旦入るｗ,1
ich hab was gesagt,1
みんな自由だw,1
もうvaloわかんねえわｗ,1
すごいなもうｗｗ,1
勢いだけでサイト取ってんの草,1
あぁらパワーw,1
なんかぶちギレてたよなww,1
キレてたｗ,1
勢いすぎるw,1
爆弾にきれてたなw,1
荷物重いｗｗ,1
いうねぇｗ,1
重かったかw,1
荷物ww,1
重かったｗ,1
重いかぁw,1
荷物重いｗ,1
お荷物ですかーw,1
荷物重い草,1
かわいいｗ,1
ジジイw,1
じじいww,1
じじー草,1
なぜか強いw,1
じじぃｗ,1
荷が重いと荷物重いでだいぶ違うなｗ,1
かわいいw,1
ふとした時葛葉の声似てんなあw,1
かわいい,1
つよー,1
高め,1
いいこすぎるウィングマン,1
設置できるんだかわええなぁ,1
ハユンすご,1
元気ｗｗ,1
今北んですがお相手誰かわかりますか？,1
ハユン殺意高い,1
どたどたチェンバーw,1
わあｗ,1
ウィングマンかわいい〜,1
あらｗｗ,1
ざまあw,1
ああｗ,1
炊いてるw,1
悲鳴w,1
びっくりしたw,1
ホラゲーだｗ,1
toxic w,1
わかってるねぇーw,1
なんで戸を開けてしまったんだｗ,1
ガンギレw,1
wieso nicht,1
りりむ本気の悲鳴でてるやんw,1
全チャ草,1
やらしいww,1
やらしいw,1
やらしいだのスケベだの,1
ニケ気に入ってるなｗｗ,1
顔面で語るｗｗこわｗｗ,1
りりむが持ってるw,1
暴言で草,1
雲雀はやらしい,1
りりむこい,1
相手チーム:ほんひま、えびお、渡会くん、リリさん、獅子堂さん,1
わろた,1
いやいやｗ,1
こわｗ,1
えぐぅ,1
うわあ,1
なんで見てないんw,1
つよｗ,1
タイミング悪すぎww,1
にゃらかつんよw,1
ショットガンばっかで草,1
勝てそうで草,1
死屍累々w,1
フィジカルで盛り返してて草,1
巨人？ｗ,1
巨人用ワイヤーw,1
静かにしろよｗｗ,1
とんでもないワイヤーあるｗ,1
通ってるww,1
通ってて草,1
綺麗なオチｗｗ,1
おるやんw,1
おおいいｗ,1
通ってんだw,1
いるw,1
通ってるw,1
完璧なフラグ回収w,1
コントか？w,1
コントやんww,1
通ってんのかよ笑笑,1
あのセンサー深いのか,1
オチ完璧w,1
通ってるやんw,1
これできたら撮れ高たかいぞ,1
ウルト味方にも当たるからねｗ,1
通ってんじゃねぇかwゆーっくり,1
はちゃめちゃで草,1
ハユンくん安定して強いな,1
こっわ,1
あぶねえ,1
あぶねw,1
あぶねｗ,1
びびったｗ,1
2回目w,1
わからんけど勝ってる状況で草,1
りりむワチャワチャすぎるｗ,1
わっちゃわちゃw,1
わちゃわちゃなのに強いw,1
声すごい出るw,1
とりあえず勝ってるｗ,1
なついｗ,1
めっちゃ強くて草,1
どこにいるのかわかんねえよｗｗ,1
VC常にうるさいけど何故か勝ってるw,1
なつかしw,1
何言ってるかわかんねぇw,1
うるさすぎw,1
あの、ちびすけウルトだからw,1
エイムと勢いで勝ってて草,1
2回使ったよw,1
いなくなっちゃったｗ,1
声似てるなやっぱw,1
エビオに惑わされてるw,1
メディアきたｗ,1
対奈羅花兵器ｗ,1
AQF草,1
ABOに問題があるって言いたいんですか！？ｗ,1
エビオと合わないw,1
言いたいことはわかるw,1
語弊w,1
エビオに惑わされてへにゃへにゃだｗ,1
エビオがおかしいのは間違いではないぞww,1
エビオと合わないのは普通な証w,1
なんではいれるw,1
詰め方やばw,1
ぶっささったｗ,1
さすがに完璧かｗ,1
KR chamber ww,1
うんそうだよw,1
ベイトやんｗ,1
よし？ｗ,1
よしって聞こえたw,1
ん？ｗ,1
よし！w,1
あれw,1
秒やんw,1
ん？w,1
よしw,1
ちょっと荷物重いかw,1
いましたやろw,1
今までも結構不思議な攻め方だけどなw,1
かもねぇの言い方やさしw,1
なんかw,1
ふわちの喋り方なにw,1
自由行動ｗ,1
自由行動w,1
言い方w,1
なんやw,1
自由行動草,1
自由行動？w,1
ふわっち話し方w,1
あぁ…w,1
ああw,1
今日ふわちイケイケだなあw,1
まじびっくりしたww,1
間に合うんだw,1
なんでとおるw,1
いいことw,1
でたw,1
とんでもないプレイw,1
たのしそすぎw,1
ゲッコー本人w,1
がちで葛葉ｗ,1
VCw,1
本人ｗ,1
葛葉が喋ってんのかと思ったw,1
強そうw,1
本人にしか聞こえないｗ,1
やったことないけどｗｗ,1
何この穴w,1
とどくのかなw,1
ちゃぽんｗ,1
落ちてきたｗ,1
犬とウイングマンがｗ,1
ドスケベカメラほんま草,1
スケカメｗ,1
すけべカメラw,1
スケベカメラww,1
スケベなカメラ嫌すぎで草,1
スケベカメラ草,1
すけべなカメラw,1
ウィングマンの歩き方ツボｗ,1
スケベカメラw,1
ドスケベカメラです！どうぞ！w,1
スケベ自称で草,1
スケベカメラやめてｗ,1
NICEｗ,1
ﾅｲｽｩw,1
にゃらかずっとスケベ言ってるｗ,1
りりむ上手いの草,1
りりむ強いｗ,1
kawaii,1
殺意がいいねw,1
いけいけだw,1
りりむちゃんと強いなw,1
このワイヤーキモすぎるw,1
いいむがちゃんと上手いのおもろいｗｗ,1
りリムジン快適で草,1
ダブルSGw,1
りりむ後ろw,1
ジャッジいいねえｗ,1
りりむとふわっちずっとうるさくて草,1
リテイクはやww,1
サナサナw,1
ジャッジ最強やw,1
ゲッコーもだいぶ刺さってるなw,1
勢いで足並み揃うしハユンのフィジでチーム締まってるなw,1
ベイブレードすなw,1
ベイブレードw,1
ゴーシュー草,1
ふんっw,1
勝負するんかいｗ,1
ぷりぷりｗ,1
2mmずつｗ,1
絶対銃口とか見えてる時あるw,1
肩出るw,1
2ミリすぎて武器先見えなんだよねw,1
世界で一番弱いピークしてたw,1
opピークよねｗ,1
動き細かいんだよね笑,1
ふわっち勝負させんなw,1
うわぁ〜ww,1
うめえw,1
ないすーｗ,1
そのケージえろふぎやろw,1
やらしすぎるわｗ,1
見かたきめえｗ,1
いいやｗ,1
個人でやって草,1
りりむ全部無視するｗｗ,1
個人でやってw,1
ひとりで連携草,1
1人でｗ,1
個人主義ですw,1
詰め待ちw,1
写ってたなぁw,1
それはそうw,1
突撃したなw,1
abow,1
その距離ｗ,1
遠距離ジャッジ草,1
乙草,1
ジャッジの距離やないww,1
その距離から！？ｗ,1
その距離でまじかw,1
ジャッジあれ死ぬのw,1
まぁ、体力41だったしｗ,1
41だったからねｗ,1
ナーフはよｗ,1
ちょっと似てるな…w,1
違法やんww,1
家ｗｗ,1
楽しそうやなw,1
チキンきたw,1
ユンくん楽しそうでよかったw,1
楽しそうやなあw,1
ふわっちは誰ｗ,1
ふわっちなにいってるw,1
何を言ってる？w,1
誰ｗｗ,1
ぶつぶつなんか言ってるｗｗ,1
何言ってんw,1
ふわっち何キャラなんだよｗ,1
ナイス〜！,1
ナイスゥｗｗ,1
ないすぅ〜！,1
勝つんかいw,1
歯茎やばすぎて草,1
うw,1
耐えモク草,1
なにおいうとる？ww,1
ないすーー,1
ぷわw,1
gg！,1
みんなつよい,1
やってることがジェットｗｗ,1
利敵疑惑ｗ,1
2勝ナイス,1
耐えモクプレゼント草,1
これがバトルオーメンw,1
たしかにw,1
ナイスゥ！gg,1
GG！,1
ほぼジェット,1
確かにw,1
ジェットの入り,1
ほぼジェットｗ,1
gg ないすー！,1
なるほどジェットの動きなのかｗ,1
gg!,1
モクブリンクで草,1
ないすーgg,1
ブリンクと変わらんｗ,1
たしかに,1
ジェットの動きだったw,1
バトルオーメンかw,1
サイト内の確認ができないジェット,1
Ange1ｗ,1
実質ジェットかw,1
Angelのオーメンは次元違うからw,1
利敵すぎるw,1
キャスはしとらんw,1
おとばらｗ,1
読みにくいw,1
すごい増えてるw,1
残念w,1
ひばみｗ,1
ヒバ美ｗ,1
ひばみww,1
AQF揃っちゃったw,1
aqfはまずいw,1
AQFWIN,1
あーあ、揃っちゃったｗ,1
ふわっちとずっと一緒w,1
きたw,1
まじかｗ,1
12連敗.w,1
それはえぐいw,1
えぐいてw,1
ひまちゃんの笑い声かわいい,1
まじで勝とうじゃあｗ,1
なんか笑えなくなってきた,1
エビオＳＧ使うからじゃないのか？ｗ,1
それはもうABOに問題が・ｗ,1
12はまずいw,1
ブリーチモクないよw,1
twelve…,1
12じゃ勝てないw,1
12…ｗ,1
おおいなw,1
変わってない提案ｗ,1
3イニシま？w,1
わーわーｗ,1
りりさんw,1
いらんいらんｗ,1
パッションw,1
セージはいらんw,1
セージｗｗ,1
