ラベル,コメント
1,楽しそうな会話w
1,草
1,草
1,治れー
1,草
1,草
1,草
1,奈羅花やらしい…！？
1,草
1,言い方ｗｗ
1,草
1,エッッッッッッ
1,おや？
1,実際矢らしいし
1,草
1,わっはー
1,草
1,大丈夫？
1,草
1,なんやこれ最高や
1,草
1,草
1,やめロッテ！
1,草
1,草
1,草
1,草
1,草
1,ふわっちはなんなんｗ
1,ふわっちw？
1,草
1,ワッハー
1,新人やるなあ
1,草
1,切り抜きあったな
1,わっはー！
1,ちょっとまずいか
1,草
1,草
1,えっっっっ
1,さわやかなのにw
1,草
1,草
1,わちゃわちゃ
1,草
1,にけ
1,草
1,カオスやん
1,草
1,語弊がww
1,わちゃわちゃw
1,ひばの「やらしいんだあ！」
1,草
1,草
1,草
1,ふわっちw
1,草
1,にけつ
1,ｲｲﾈｪ
1,NIKKEｗ
1,草
1,やっぱそうなんだ！？
1,ニケで草
1,草
1,に、け
1,背中で語るｗ
1,にけ
1,にけ？
1,に、け
1,そっちには誰よりもいやらしい男がおるやろw
1,ニケw
1,突然放火されるの草
1,ひまーw
1,おかえり
1,背中(尻)
1,おかえり～
1,おかえり
1,にゃらしい
1,ニケやん
1,ニケ！？
1,草
1,NARAKA
1,NIKKEにならか参戦！？
1,ニケw
1,おかえり?
1,それはえっち
1,よかった
1,おかえりー
1,おかえり
1,NIKKEｗ
1,草
1,わちゃわちゃかわいい
1,勝利の女神…！？
1,おかえり
1,にけw
1,け、つ
1,ニケ？
1,おかー
1,ちぃ
1,奈羅花NIKKE実装マ？
1,ケツでかたれ
1,おかえり
1,にじさんじコラボ！？
1,ニケw
1,草
1,スケベw
1,もう意味わからんw
1,草
1,言い方かさあw
1,草
1,にゃらかのすけべやめろw
1,にゃらかすけべ！？
1,草
1,草
1,草
1,にゃらサイファーうまいんだよなーw
1,スケベカメラ楽しみだなｗ
1,草
1,ソルダムw
1,ソルダムのスコアw
1,ドスケベやめて？
1,語弊が語弊をうんでいく
1,一旦ソルダムの戦績をチェック
1,ソルダム
1,おねがいしましたｗｗ
1,葛葉沈黙がち草
1,おおーーハユンくんだ
1,りりむ?
1,モク誰がやるん？ｗ
1,おねがいしました?
1,めちゃくちゃ強そうだな
1,俺がやる
1,りりむとハユンくんきたー
1,草
1,スカイです
1,したｗ
1,指示草ｗ
1,過去形ｗ
1,it scares
1,草
1,草
1,しましたww
1,しましたw
1,草
1,チーム強くね？
1,りりむ～
1,おねがいしました?
1,草
1,草
1,過去形w
1,ハユンだぁ(≧∇≦)
1,スカイだろうがよ
1,草
1,草
1,w
1,りりむーw
1,いいむ?
1,草
1,つよそーw
1,草
1,草
1,草
1,２デュエも流行ってるしｗ
1,しましたーw
1,いいむ
1,また始まったｗ
1,いいむだ
1,りりむかわいいわ
1,草
1,一旦ソルダムの戦績
1,Harbor please
1,ハユンくん?
1,うるさい人だ
1,草
1,草
1,ヨ、ル
1,早速喧嘩で草
1,りりむほんとにクロちゃんw
1,草
1,練習いいね
1,ヨルヨルヨルヨルヨル
1,いいむハユンきちゃ
1,草
1,草
1,おw
1,草
1,うわあｗ
1,いいねｗ
1,いいむ?
1,おチェンさん！？ｗ
1,ヨル！？
1,まさかの！？
1,兄妹げんか始まりました
1,5でゅえ？ｗ
1,うわ新鮮すぎるな
1,終わった
1,ぶっつけ本番？ｗ
1,モクがいないｗｗ
1,ナイスオーダーw
1,いいむー
1,練習いいね
1,草
1,いいね
1,りりむかわいいね
1,dep！？
1,よりによってファーストタイムレイズｗ
1,草
1,モクなし？w
1,5デュエ！？
1,賑やかになってきたｗ
1,レイズ使ってるの見たことない
1,モクいねぇww
1,おわってね
1,草
1,葛葉ライズ！？
1,責任を分かち合うと
1,えー、モクいないです
1,草
1,葛葉レイズうおおおおお
1,草
1,どんなメンツでも面白すぎて草
1,レイズきた！！
1,草
1,ハユン?
1,バトルオーメン
1,草
1,草
1,いいじゃんいいじゃんw
1,まずいかw
1,まじ？！
1,わちゃわちゃで草
1,ww
1,草
1,草
1,草
1,モクやばいな
1,グチャグチャw
1,草
1,地獄すぎる
1,尖りすぎw
1,終わってるよｗ
1,草
1,バトルオーメンw
1,草
1,賑やかすぎる
1,でたバトルオーメンw
1,わちゃわちゃすぎww
1,オーメンする？久々に
1,スカイでは？
1,草
1,ｗ
1,草
1,草
1,草
1,わちゃわちゃw
1,？？
1,落ち着かないなこのメンツw
1,わちゃわちゃw
1,草
1,草
1,奥ｗｗ
1,わちゃw
1,まとまらないww
1,わちゃわちゃ
1,わちゃわちゃ
1,草
1,わーわー
1,草
1,決まらねえw
1,草
1,ふわっち焦るなw
1,草
1,w
1,スカイ～！
1,オクタン！？
1,バトルほんま草
1,草
1,戸惑いすぎw
1,おお
1,きたあｗ
1,ww
1,草
1,ゲッコーw
1,草
1,お
1,お
1,わちゃ
1,奥いくわ？
1,草
1,ゲッコーきちゃ
1,本人！？
1,ダチョウ倶楽部w
1,お、お、お、お、
1,本人きたああああああ
1,本人来ちゃ！w
1,ゲッコーうおおおおお
1,きたあ
1,おお
1,わっちゃりうぇい
1,本人！？
1,本人きたああ
1,うおおおおおお
1,本人！？
1,うおおおおお
1,わちゃりて！
1,わっちゃりうぇーい
1,うおおおお
1,わっちゃり！？
1,ゲッコーきたああああ
1,わっちゃりうぇーいきた！
1,本物や！
1,おおおおお
1,uおおおおおおおお！！！！！
1,VC葛葉？！
1,わーわー
1,本人きちやあああああああ
1,草
1,葛葉が葛葉使ってる
1,本人うおおおおおおおお
1,うおおおおおお
1,ゲッコーきちゃー！！
1,ゲッコー！！きちゃあ！
1,草
1,わっちゃわっちゃ
1,わっちゃりうぇーーーい
1,きちゃ
1,本人きたあああああああ
1,葛葉きちゃ
1,きたー！
1,本人！？
1,わちゃわちゃ
1,わっちゃりうぇーい！
1,わっちゃりうぇいw
1,落ち着けw
1,葛葉や
1,わっちゃりうぇ?い
1,うおおおあおおおお
1,キター
1,本物きた
1,ゲッコーきちゃあああああ
1,本物だあああ
1,声が似てると噂の
1,ゲッコーうおおおおおおお
1,うおおおおおおおお
1,ゲッコー本人きた
1,ゲッコー！！
1,本人！？
1,わっちゃりうぇーい
1,本人きた
1,葛葉きたー
1,本人来た
1,え！！！！
1,げこw
1,お
1,きたたあああああ
1,おおお！？
1,草
1,りりむキャリーってマジ？
1,本人だ！！！！！
1,ゲッコーきちゃ！
1,お？？
1,面白いな
1,うおおお
1,わっちゃりうぇ～い
1,ひっそりいたｗ
1,本人きちゃ！
1,本人きたー！
1,うおおおお
1,草
1,わっちゃりうぇい
1,草
1,本人きたｗ
1,しれっとチェンバーいるんだよね
1,しれっと
1,あ
1,草
1,ハユン君ｗ
1,草
1,おお～
1,本人きた
1,いいねｗ
1,チェンさん！？
1,使ってみようの精神w
1,草
1,草
1,草
1,うおおお
1,本人！？
1,草
1,きちゃー！！
1,ゲッコー本人やん
1,ユンくん草
1,ユンくん黙ってたなww
1,草
1,ハユンw
1,ハユン君なんよほんとｗｗ
1,本人きちゃーー！！
1,本人きちゃ！
1,うおおお
1,チェンww
1,ハユン！？
1,本人きちゃああ
1,ハユンｗ
1,気分だよねー
1,本物きちゃ！！！
1,いつのまに！？
1,チェンバー！？
1,本人きちゃあああああああ
1,かわいいかよ
1,草
1,自由ｗｗ
1,ハユンｗｗ
1,本人きたー
1,ユンさんおチェン好きだもんねww
1,本人来た
1,こっそりチェンバーw
1,本人登場
1,本人w
1,本人きたーー！！！
1,やた
1,使いたいよねえw
1,本人きちゃ！
1,使ってみよ～
1,しれっと
1,いやった！！！
1,本人だ
1,ご本人だ！！
1,草
1,本人きた？
1,草
1,わっちゃりうぇーい
1,本人うおおおおおおおおおおおおおおおお
1,見たことないチーム
1,チェ・・・チェンバー・・？
1,ハユンならいけるいける！
1,チェンさんだった人多いなｗ
1,わっちゃり
1,本人きた
1,ゲッコーうれしい
1,元チェンバーOTPの民だｗ
1,ゲッコー本人いいね
1,ユンくん；
1,やっぱチェンバーだよな
1,コラボキャラきた
1,黙ってるんじゃなくて入る隙がないんだよw
1,エイムで黙らせるんだ
1,本人きた
1,きちゃ！
1,やりたかったよねw
1,自由だw
1,ハユンがチェンさんだったか
1,そういう時もある！
1,本人vcきたww
1,ゲッコー本人きちゃ
1,ハンデチェンバーｗ
1,vcきちゃ！
1,でもチェンバーが悪いよ
1,わっちゃりうぇーい
1,わっちゃりきちゃー！
1,チェンさん取り上げ…！？
1,わっちゃり見たかった
1,VC一致ボーナスこい
1,きえもらー
1,ゲッコー((cv:葛葉
1,ゲッコーやったー
1,草
1,本人ですか？
1,たぷたぷ設置行くぞー！
1,なるほどねw
1,草
1,VC助かるw
1,本人ありがとうございます
1,草
1,本人だ
1,おお？
1,ならやって
1,草
1,本人でしょこれ
1,本人きちゃ
1,IQ2
1,葛葉声来た
1,ハユン；；
1,今のどっち？
1,天才で草
1,がんばれ！
1,本人きちゃか
1,最高で完璧なチェンバー
1,本人きちゃ
1,CV一致ボーナス
1,ゲーム音小さいかもです
1,ふぁいてぃん??！
1,草
1,頑張れ?
1,まじで声似てるなｗ
1,草
1,草
1,初めてのモクがイレギュラーすぎるｗｗ
1,草
1,撃たれて終わりそうw
1,ウィングマンがんばれ！
1,ゲッコーなのか葛葉なのかわからんくなる
1,ww
1,才能の原石達だから！
1,ならかママだw
1,ヘブンは…？w
1,ゲッコー似てんなあ
1,バカと天才は紙一重や
1,それいいね
1,本物のゲッコウガになれ
1,ならか幼稚園継続
1,ナイス
1,ww
1,わっちゃりうぇい
1,設置できて草
1,わちゃわちゃw
1,草
1,かわいw
1,うるさすぎるww
1,うるせぇww
1,にぎやかw
1,デバフ報告
1,うるさｗ
1,おもろｗ
1,りりむw
1,あ
1,音圧えぐいがw
1,nt
1,おしいい
1,ナイス！
1,ナイス
1,おｃ
1,おしい～
1,あ
1,ナイス
1,おしいい
1,ナイス
1,あ
1,ないす
1,たのしいねぇw
1,うるさいw
1,！？
1,おしいいい
1,おしい
1,おしい
1,草
1,草
1,おしいw
1,わぁぁおしい
1,あ
1,ぇ
1,ナイスゥ
1,ガチ解除がメタ
1,草
1,おしいー
1,草
1,graph told me not to
1,おしいい
1,そんな…
1,ww
1,nt
1,おしい
1,草
1,草
1,おしい
1,まじか
1,おし～！
1,草
1,あたまかった
1,おしい
1,漢気すぎるｗ
1,かたｗｗ
1,草
1,漢すぎる
1,草
1,アーマー買ってたか？
1,草
1,漢だ・・・
1,草
1,おしいw
1,VCうるさい
1,どまｗ
1,草
1,痛覚遮断
1,おしい
1,nf
1,メンタル強かったな
1,nt
1,騒がしいのよw
1,おしい?
1,漢解除だ
1,おしい
1,心臓に毛生えてた
1,侠気ｗ
1,ガチ解すぎるw
1,おしい
1,ガチの顔してたww
1,顔硬すぎ
1,漢だなぁ
1,nf
1,そんなことなかったｗ
1,ブロ特有のｗ
1,アーマーきてたなぁ
1,ガチ解除通っちゃったw
1,ゲーム音小さいかもです
1,漢だったw
1,メンタル硬め
1,神経ちぎれてたな…
1,心臓つよすぎ
1,ping4にもどっってるな
1,ガチ解除かw
1,漢だった
1,漢気解除
1,おもろすぎるw
1,未来人には見えてたか
1,漢すぎるだろ
1,漢気解除
1,PING落ち着いてきたなぁ
1,りりむやっぱ元気だなぁw
1,葛葉さんのセージはなぁw
1,りりむマジうるさいw
1,たのしーw
1,セージの壁気をつけないとw
1,ゲッコーw
1,草
1,草
1,草
1,草
1,草
1,草
1,草
1,草
1,草
1,草
1,草
1,w
1,草
1,草
1,草
1,あw
1,草
1,草
1,草
1,草
1,草
1,草
1,草
1,草
1,草b
1,草
1,草
1,草
1,草
1,草
1,草
1,草
1,草
1,草
1,ww
1,草
1,草
1,草
1,草
1,あw
1,草
1,ww
1,草
1,草
1,草
1,にゃらかww
1,草
1,草
1,もうぐちゃぐちゃやw
1,草
1,草
1,草
1,おもろw
1,えびおww
1,にゃら？w
1,草
1,草
1,草
1,事故が多発してんなw
1,きもいw
1,ww
1,草
1,草
1,草
1,草
1,草
1,草
1,草
1,ww
1,ww
1,いいむ笑笑
1,草
1,草
1,草
1,騒がしいなw
1,草
1,うるさ
1,草
1,草
1,うるせえw
1,草
1,草
1,草
1,わちゃわちゃw
1,草
1,草
1,ぐっちゃぐちゃw
1,りりむうるせえww
1,草
1,草
1,草
1,w
1,草
1,りりむｗｗ
1,うるせぇw
1,はしりうちすごw
1,ww
1,りりむちゃんw
1,草
1,草
1,草
1,エゴがすぎるw
1,うるせえｗ
1,うるさｗｗ
1,めっちゃわらってるw
1,草
1,りりむ草
1,草
1,草
1,草
1,ナイス
1,なんだなんだｗ
1,うるせぇ！
1,草
1,ボブ！？w
1,草
1,ww
1,話聞かねぇw
1,スキルで進めないんよねw
1,わちゃわちゃ
1,終わってるw
1,草
1,騒がしいｗ
1,俺ボブ
1,りりむwうるさカワイイw
1,？？？｢魔界ノりりむうるせぇ｣
1,お前ボブお前ボブ！
1,ボブ？
1,オレボム！
1,りりむ報告ガチだな
1,？？？
1,うるせえw
1,草
1,りりむガチうるせえw
1,めっちゃ騒がしいw
1,うるせぇｗ
1,？？？「魔界ノりりむうるせぇ」
1,わちゃわちゃw
1,りりむうるせえｗ
1,おもろすぎ
1,パワーじゃねえかw
1,奈羅花にこにこやん
1,草
1,うるせぇww
1,りりむかわいいな?
1,りりむえぐい音量w
1,りりむｗ
1,わちゃわちゃｗ
1,ぐちゃぐちゃw
1,草
1,やかましくて草
1,わちゃわちゃおもろい
1,ふへっちやめてｗ
1,魔界ノりりむうるせえ！
1,騒がしいw
1,オープンへっち？
1,うるさw
1,no soundがすぎるw
1,やかましいw
1,ボブw
1,ナイスゥw
1,なぜ強いいw
1,りりむ5人分くらい喋ってるってｗ
1,なんもわからんw
1,りりむうるせぇw
1,ハユンの声があまり聞き取れない
1,ナイス
1,りりむうるせえｗ
1,ナイスゥ
1,うるさw
1,わちゃわちゃ
1,ヴァカランド
1,ナイスゥ！
1,ナイス
1,りりむうっさいww
1,ないす！！
1,ナイス！
1,ナイス
1,草
1,ナイスナイス
1,なんか勝って草
1,これにはイブラヒムもガチギレ
1,なんも聞こえんし面白すぎるｗ
1,みんな落ち着いて！
1,ナイス！
1,イブラヒムブチ切れで草
1,いいむ草
1,マジで報告が聞こえんｗ
1,ナイスゥ
1,ナイスゥｗ
1,りりむうるさ
1,よくこれでできるなハユンｗ
1,ないすw
1,ナイス
1,なんで勝てた
1,ないすー
1,りりむちゃんかわいww
1,ナイスー！
1,ナイス
1,ナイスゥ！
1,りりむ三人分くらい報告してね？
1,ナイス笑笑
1,ないす！
1,ナイスw
1,なんでか勝ったww
1,草
1,ナイスー
1,ナイス
1,なんだこれw
1,ないすー！
1,りりむデバフがえぐい
1,りりむ5人分喋ってるｗ
1,ナイス
1,なぜ強いw
1,イブラヒムにデバフと言われただけある
1,何で勝てる？w
1,ないすw
1,うるさすぎｗ
1,ないす！
1,これが笑顔のヴァロかｗ
1,ナイスー
1,ないすぅ
1,ハユン大丈夫か？w
1,ないす
1,草
1,リリム1人分ぐらい喋るやんw
1,草
1,ないすw
1,草
1,騒がしくて最高だなw
1,それはそう
1,草
1,ナイス
1,地獄すぎるw
1,草
1,ウィンドウ部隊どうした言われてたw
1,よう勝てたな
1,りりむ一応ちゃんとキルは取るんよね
1,草
1,草
1,姫賑やかw
1,ww
1,草
1,カオスw
1,騒がしw
1,いいむの声しか聞こえないw
1,ハセシンおるなw
1,りりむw
1,無視w
1,草
1,無視されたw
1,草
1,草
1,草
1,草
1,無視w
1,着いてこないw
1,草
1,ww
1,草
1,めっちゃ楽しそうww
1,草
1,無視ww
1,いいむw
1,りりむさん？ww
1,草
1,honnin ww
1,りりむw
1,子どもすぎw
1,シカトま？w
1,設置w
1,葛葉設置w
1,草
1,うまw
1,草
1,またw
1,葛葉設置w
1,うまw
1,草
1,俺やww
1,設置忘れがちw
1,設置忘れがちw
1,草
1,草
1,トコトコかわいいな
1,草
1,かわええ
1,ウィングマンかわち?
1,たのしｗ
1,草
1,ww
1,わちゃわちゃw
1,可愛い
1,設置しないと！
1,草
1,負けたな
1,ナイス！
1,おおおお
1,終わってるよw
1,ナイス！
1,お弁当持ってるの忘れがちw
1,ぉぉ
1,わっちゃわちゃww
1,仲良死
1,草
1,りりむ？
1,なかよ死
1,dann muss ich da diese scheisse
1,りりむぅ！！
1,がんばれりりむ！！
1,チビ助かわい
1,草
1,草
1,草
1,うあああｗ
1,草
1,ナイスゥ
1,ナイスゥw
1,うおおお
1,うおおお
1,草
1,草
1,うおおおお
1,草
1,ナイスゥ?！！！！
1,ゲッコー初めて見るわー
1,なんだこれｗｗ
1,ナイスゥｗ
1,おおおw
1,ナイス～！ｗ
1,なぁにこれぇｗ
1,すげw
1,ｗ
1,草
1,ww
1,りりむー！！！
1,草
1,つええw
1,なぁにこれぇ
1,ないすーw
1,ナイス
1,草
1,りりむないすー！！
1,ナイス！
1,ww
1,草
1,草
1,なんでだww
1,草
1,ナイスゥ！
1,ナイスゥｗ
1,りりむちゃん！
1,草
1,ナイス?
1,ナイスゥ
1,nice！
1,草
1,ないすー！！
1,草
1,草
1,りりむぅ
1,りりむーーー
1,草
1,草
1,草
1,最強?
1,りりむさん
1,ないす！
1,草
1,ナイス
1,りりむさんな
1,草
1,なにこれぇ！！草
1,ナイス?ｗ
1,りりむさん
1,ナイスゥ
1,草
1,りりむサンダー
1,なぁにこれぇ
1,りりむさんだー
1,りりむ最強！りりむ最強！
1,草
1,さんをつけろよ
1,上手いのならOK
1,今からりりむさん
1,りりむさんだーないすー
1,リリムサンダーw
1,ナイスゥ！
1,りりむさん最強
1,草
1,りりむサンダー
1,りりむさん
1,りりむサンダーw
1,りりむサンダー
1,りりむさんさすがっす！！
1,りりむさんです
1,りりむうまいよー！！かわいいよー！
1,りりむさんw
1,りりむサンダーｗ
1,これはりりむさんだわ
1,りりむチャー！！
1,りりむさん
1,勢いはあるw
1,ファンモム？w
1,草
1,草
1,なんて？w
1,草
1,なんてw
1,ww
1,なんて？w
1,草
1,w
1,守りがこえぇw
1,草
1,ふぁんぼむ？w
1,変に待っちゃうデュエよりよっぽど強いw
1,w
1,おもろw
1,草
1,草
1,ich hab was gesagt
1,みんな自由だw
1,草
1,あぁらパワーw
1,なんかぶちギレてたよなww
1,草
1,勢いすぎるw
1,爆弾にきれてたなw
1,草
1,草
1,草
1,w
1,草
1,草
1,草
1,草
1,草
1,草
1,草
1,草
1,草
1,草
1,草
1,草
1,草
1,草
1,草
1,草
1,草
1,草
1,草
1,重かったかw
1,荷物ww
1,w
1,草
1,草
1,草
1,草
1,重いかぁw
1,草
1,お荷物ですかーw
1,草
1,草
1,ジジイw
1,じじいww
1,なぜか強いw
1,重かったかw
1,かわいいw
1,ふとした時葛葉の声似てんなあw
1,かわいい
1,つよー
1,高め
1,いいこすぎるウィングマン
1,設置できるんだかわええなぁ
1,ハユンすご
1,草
1,かわいい
1,元気ｗｗ
1,今北んですがお相手誰かわかりますか？
1,ハユン殺意高い
1,どたどたチェンバーw
1,ナイスー
1,草
1,わあｗ
1,草
1,ウィングマンかわいい?
1,草
1,ナイスゥ
