投稿時間,コメント,ラベル
1391.369,ありぴーー！！,0
1391.546,おちた,0
1393.644,ハイカロリーw,1
1394.337,逝った,0
1394.775,ありぴきえたwwwwww,1
1395.098,消えたｗｗ,0
1395.38,あっ,0
1395.655,あ,0
1395.608,さっきの試合がなかったことになってるｗ,0
1396.202,あ、,0
1397.638,霊圧が消えた,0
1397.877,あ,0
1398.064,ゴールド君まじかぁ笑笑,1
1399.699,完全にありさか消えた,0
1400.461,完全に消えてしまったw,1
1401.008,消えたw,1
1401.089,あ、完璧に落ちた？,0
1401.48,ありちゃぁぁぁん,0
1401.528,ありさかさん名前も消えた,0
1402.699,おちた！,0
1402.974,消えた,0
1404.429,さよならありぴ,0
1404.378,あ…,0
1405.044,あっ、,0
1405.109,あ,0
1405.413,あｗ,0
1406.03,あ,0
1406.534,あ,0
1406.524,消えたなww,1
1406.662,ありぴ落ちたw,1
1407.501,あ,0
1407.535,あ,0
1408.838,ありぴ逝った…,0
1409.216,あ,0
1410.396,消えたw,1
1410.616,あっ,0
1410.784,逝ったかぁ,0
1411.024,戻って来れないやつやなぁ,0
1413.417,消えた,0
1415.177,ありぴーーーーー,0
1415.659,ｯｽｩｰ,0
1416.76,r.i.p,0
1417.204,デュオ頑張ろうw,1
1418.229,お！,0
1420.876,:_sad:,0
1421.087,きた！,0
1422.082,宮崎って電気通ってるの？,0
1423.007,マッチ放棄になっちゃう？,0
1424.524,戻ってきてもペナルティ10分あると思います。,0
1424.865,ブレーカーｗｗｗ,0
1424.935,ありさかなんて最初から居らんかったんや,0
1425.332,宮崎きちゃ,0
1425.401,ｗｗｗｗｗｗｗ,0
1425.573,ｗｗｗｗｗ,0
1425.666,ブレーカーww,1
1425.704,wwwwwwwwwww,1
1426.172,wwwwwwww,1
1426.654,ｗｗｗ,0
1426.716,wwww,1
1427.043,ブレーカーかw,1
1427.443,ブレーカーｗｗｗｗ,0
1427.75,草,1
1427.727,www,1
1427.844,帰ってきてもペナ食らってそう,0
1427.963,www,1
1428.72,ブレーカーw,1
1428.86,まさかのブレーカーｗ,0
1429.528,草,1
1429.456,ブレーカーｗｗｗｗ,0
1429.896,こん:_hii::_naa:,0
1429.99,ありぴーーーーー！！,0
1430.767,ブレーカーかい,0
1431.845,ブレーカーが落ちたのかw,1
1432.641,ブレーカーwww,1
1432.884,wwwwwwwww,1
1433.162,えぐいてぇwwwwwwwww,1
1433.539,ブレーカー落ちたwwww,1
1433.858,きた！,0
1434.012,ww,1
1434.914,二回もｗｗｗ,0
1434.973,宮崎電力足りない説！？,0
1435.402,circuit breaker,0
1435.605,2回www,1
1436.214,ブレーカーはｗｗｗｗ,0
1437.004,宮崎関係なかったw,1
1437.337,MIYAZAKIのブレーカーまじかぁｗ,0
1437.926,ブレーカー落ちたwww,1
1438.216,2回落ちたってw,1
1438.547,ブレーカー落ちとんかwww,1
1438.674,ブレーカーw,1
1440.002,2回www,1
1440.129,wwww,1
1440.222,ブレーカーｗｗｗ,0
1440.839,二回w,1
1440.836,ブレーカー落ちたwww,1
1442.076,宮崎はブレーカー落ちるのか,0
1442.461,ブレーカーｗ,0
1443.025,www,1
1443.568,そっち？笑笑笑,1
1444.43,ブレーカーwww,1
1444.589,パピー！,0
1444.961,ｗｗｗｗｗｗ,0
1445.971,wwwwww,1
1447.123,www,1
1447.502,パピーとマミーｗｗｗｗｗ,0
1447.747,ぱぴーとまみーw,1
1447.84,宮崎のブレーカー弱い説？,0
1449.273,このコラボくそうれしぃ,0
1449.679,宮崎とかじゃなかったｗｗｗ,0
1450.018,そんなことあるんか？ｗｗｗ,0
1450.836,何したんだw,1
1450.856,実家勢だったんか笑,1
1451.158,宮崎電力もないのんか…,0
1453.035,ぱぱままww,1
1453.461,ペナルティじゃね,0
1454.085,ぱぱさかままさか…,0
1460.436,死んだってか死なされたねww,1
1464.274,こん:_hii::_naa:,0
1467.015,まっずいwww,1
1469.38,ありぴペナルティやね〜,0
1469.503,宮崎風評被害で草,1
1475.332,ペナルティありそうだよね,0
1476.792,回線以前だったw,1
1493.038,後ろかぁ,0
1494.331,wwwwwwww,1
1494.545,後ろいるぅ！！,0
1497.157,今の声かわよーーー,0
1497.636,:_じーじー:,0
1497.579,gg,0
1498.194,草,1
1499.192,ｗｗｗ,0
1499.769,ないふぁい:_じーじー:,0
1500.182,ないふぁい:_じーじー:,0
1500.169,挟まれた:_sad:,0
1500.626,ｗｗｗｗ,0
1500.786,わああwwwww,1
1501.381,別きたwww,1
1501.753,ｗｗｗｗｗｗｗ,0
1501.777,ｗｗｗｗｗｗｗ,0
1502.517,おもろすぎ,0
1503.607,だろうなw,1
1503.573,ｗｗｗｗｗ,0
1503.799,ペナルティww,1
1504.39,:_じーじー:,0
1504.671,www,1
1504.904,:_じーじー:,0
1504.842,草,1
1504.988,草,1
1505.901,草,1
1506.401,草,1
1506.351,ペナwww,1
1506.545,次から1戦目かぁ,0
1506.566,:_じーじー:,0
1507.486,ペナルティきぢゃぁ,0
1507.906,ペナルティwwwww,1
1508.172,www,1
1508.686,wwwwwwwwww,1
1508.776,ないふぁい:_じーじー:,0
1508.637,でしょうねw,1
1508.908,:_じーじー:,0
1509.017,ペナルティつくんか,0
1509.28,wwwwww,1
1510.233,www,1
1510.175,wwww,1
1510.442,やっぱりww,1
1511.074,:_じーじー:,0
1511.703,:_じーじー:,0
1511.925,ないふぁい,0
1512.368,gg,0
1513.55,wwww,1
1514.388,全員不幸になったｗｗｗｗ,0
1515.037,wwwwwwwww,1
1515.493,えっぐいｗｗ,0
1515.641,ないふぁい:_じーじー:,0
1516.167,わwwww,1
1517.337,えっぐｗｗｗｗｗ,0
1518.541,ぐろいってwww,1
1518.724,踏んだり蹴ったりじゃねーかｗ,0
1520.117,EAくんさぁ....,0
1521.955,誰も幸せにならないｗ,0
1522.222,PT組んでる場合回線落ちのアレないからなぁ,0
1523.122,草,1
1524.251,ｗｗｗｗｗ,0
1524.423,ｗｗｗｗｗ,0
1525.303,ペナはつくしマイナスにはなるし,0
1525.531,ありさかさんライブ配信やめたのですね！,0
1526.358,草ァ！,1
1526.599,ｗｗｗｗｗｗｗｗ,0
1526.748,いいスタートだ,0
1526.883,ｗｗｗｗｗｗ,0
1526.885,www,1
1526.948,でたｗｗｗｗｗ,0
1527.386,草,1
1527.415,ペナルティｗｗ,0
1527.818,wwwwwww,1
1527.847,放棄ペナルティきたw,1
1528.059,草,1
1528.377,ｗｗｗｗｗｗｗ,0
1529.007,むりwwwwwwwww,1
1529.767,あーあー,0
1530.65,ランクですしお寿司,0
1530.727,ラジオやろ,0
1530.888,nt,0
1531.288,はいクソゲー！,0
1531.604,エグいってwwwww,1
1532.229,ぼろぼろで草,1
1532.767,がちでwwww,1
1532.861,やっぱ23時からか、、、,0
1533.164,みんな不幸w,1
1533.177,ゴッフィやるか,0
1533.326,えっぐwwww,1
1533.774,ｗｗ,0
1533.972,ゴッフィやろ,0
1535.3,8分間雑談配信かww,1
1536.795,ペナルティwwww,1
1536.736,なんも出来んて,0
1539.238,フルパだからなｗ,0
1539.348,パーティだからか〜,0
1539.813,えぐいwwwwwwwww,1
1540.487,マジかよww,1
1543.686,放棄ペナきたwww,1
1545.196,これがゴールドの力かぁ,0
1545.374,雑談枠www,1
1546.65,雑談タイムきたーｗｗｗ,0
1548.388,ほんまおもろいwwwwww,1
1549.728,事故配信www,1
1551.334,ぐだぐだやなw,1
1551.298,今5回に一回は落ちる気がする,0
1553.395,雑談配信始まったなw,1
1554.703,えぐすぎるってｗｗ,0
1555.626,yurusai boy baka,0
1557.117,ぐっだぐだw,1
1558.335,ｽﾝﾏﾍﾝ,0
1558.374,別ゲー行こう,0
1558.534,ゴッフィしとくか,0
1558.704,やばいってこのメンバーw,1
1560.207,ご飯食べべw,1
1560.897,ゴッフィする？,0
1560.901,ひなーのUber食べよ！,0
1563.724,だるまさんとカジュアル行くか,0
1564.358,一旦ゴッフィしとく？,0
1565.932,ゴッフィやろう,0
1569.038,ｗｗｗｗ,0
1570.445,コントロール行けば？,0
1571.094,ゴッフィやろ,0
1572.727,おもろいなー,0
1572.908,ごっひぃ,0
1573.445,ゴッフィしよ,0
1574.403,やばすぎwww,1
1580.449,こん:_hii::_naa:,0
1581.097,えぐなぁｗｗ,0
1581.326,一回ゴッフィーしとくか…,0
1582.519,さて、今夜私が頂くのは,0
1587.754,ブレーカー免除助けたげてよ！！,0
1590.404,ありぴー;;,0
1592.808,www,1
1602.351,戦おう,0
1603.058,ブレーカーは犯罪やったかあ・・・,0
1603.861,ブレーカーは可哀そうｗｗ,0
1604.079,カス運営,0
1608.307,ご飯配信ってま？,0
1608.982,つまりまだ回線も落ちる可能性ある,0
1609.237,mou yurusai baka daro,0
1610.265,回線じゃなかったわ,0
1613.221,www,1
1613.295,フォトナ公式大会で落ちたからなありぴ,0
1625.62,wwwwww,1
1626.622,宮崎人です、冷蔵庫に入りに行きますね,0
1629.196,www,1
1629.898,兵庫県だけど握ってる,0
1632.827,肉巻きおにぎりかな？,0
1633.117,www,1
1637.428,どげんかせんといかんって言いながら殴ってきそうw,1
1638.4,ｗｗｗｗｗ,0
1639.978,草,1
1640.207,草,1
1640.47,草,1
1641.123,ｗｗｗ,0
1641.551,宮崎のホコリが怒った,0
1643.561,ワロスｗｗｗ,0
1645.168,ワロスｗｗｗｗ,0
1648.488,沖縄は回線快適なのにｗｗｗ,0
1648.486,ワロス,0
1648.656,ワロス,0
1650.296,ワロスwww,1
1653.422,ｶｯｺｶｯｺｺｰﾝ,0
1653.371,ワロスwww,1
1654.546,ワロスwwww,1
1654.754,ワロスwwwwww,1
1654.866,こん:_hii::_naa:,0
1654.889,ﾜﾛｽﾜﾛｽﾜﾛｽ,0
1655.484,ワロスｗｗｗ,0
1658.792,mou yada yo,0
1658.698,ワロスw,1
1659.273,ワロス,0
1659.87,ワロスwwwwww,1
1661.059,テラワロスwww,1
1661.368,宮崎にはフェニックスがあるんだよ,0
1665.105,言いそうｗ,0
1672.561,テラワロスwwwwwww,1
1672.832,まずい,0
1673.792,あ,0
1673.978,宮崎だっけ？,0
1674.262,宮崎ね？？,0
1674.647,九州,0
1674.729,ｗｗｗ,0
1678.3,草,1
1680.04,九州だよ,0
1680.484,九州,0
1680.858,それは酷いww,1
1681.868,wereber You are very baka for undestand,1
1682.162,県そのものが違うやんかｗ,0
1682.276,宮城は東北なんよなー,0
1682.375,宮崎は九州ねｗｗｗ,0
1683.163,まっずいw,1
1684.117,まっずい,0
1683.988,九州やね,0
1684.596,まっずい,0
1684.671,まっずいなあ,0
1684.875,このメンバーの経緯ってなんですか？,0
1685.122,県名すらどーでもよさげなの草,1
1687.472,今宮城と宮崎敵に回ったぞwwwww,1
1687.417,かわいそうw,1
1687.758,:_くさぁ:,0
1687.888,あかん　失言やw,1
1688.855,あwww,1
1692.14,一番失礼w,1
1692.365,宮城は東北,0
1698.926,九州やねw,1
1699.166,モアイがある方です,0
1700.28,ジョーカーみたいなのおる,0
1704.222,九州,0
1706.976,え？,0
1708.066,そっから？w,1
1710.645,宮崎はフェニキつくってるとこ,0
1712.616,笑,1
1713.112,宮城は東北ね,0
1713.926,こんばんは:smiling_face_with_smiling_eyes:,1
1714.022,宮城まで敵に回してて草,1
1714.286,もうやめとこうｗ,0
1714.797,あやふやw,1
1714.974,鹿児島の隣やで,0
1716.296,マンゴーが特産,0
1717.285,あってるよww,1
1718.553,え？,0
1720.542,福岡と同じ地域ですよ,0
1726.135,草,1
1726.878,東北の人も敵に回した？,0
1728.963,そんなことも知らないのか…の困惑やで,0
1733.561,どげんとせんかいかん！のところ,0
1733.866,ひなーの九州いったことあるん？,0
1737.473,とりあえず47分の2が敵に回ったwww,1
1741.666,ぶた,0
1742.859,東国原知事だよ,0
1743.158,へぇー,0
1744.546,自撮り,0
1744.479,チキン南蛮,0
1744.987,宮崎は九州で1番都会なんだぞ！！,0
1745.565,自撮りね,0
1745.644,宮崎めしはうまいよ。交通機関終わってるけど,0
1745.991,モアイと、フェニックスね,0
1747.075,宮崎のチキン南蛮ガチでうまい,0
1747.432,ｗｗｗｗ,0
1747.716,フェニックス,0
1748.201,｢宮崎って外国？｣って聞いたらいいよww,1
1749.203,宮崎地鶏,0
1752.02,フェニックス,0
1752.713,有名よなぁ,0
1753.251,自撮りじゃないよwww地鶏ね,1
1753.349,wwwwwwww,1
1753.506,へぇー,0
1754.326,地鶏ねw,1
1754.584,そっちかー,0
1754.71,宮崎は海に石投げてホールインワンするのしかしらん,0
1755.282,地鶏ｗｗ,0
1756.172,地鶏なんだよなぁ,0
1756.764,草,1
1757.096,自撮りちゃう地鶏や,0
1757.804,チキン南蛮がとてつもなく美味いです:grinning_face_with_smiling_eyes:,1
1757.856,ありぴの自撮りね,0
1758.657,名産品TikTok,0
1758.725,地鶏ねw,1
1758.986,ちゃんねると一緒か,0
1761.072,地鶏ねw,1
1762.259,地鶏ねww,1
1762.673,栄えてるw,1
1762.701,地鶏なんよw,1
1764.51, www,1
1765.908,地鶏なｗ,0
1766.303,フェニックスって知ってる？,0
1767.33,TikTok栄えてるwwww,1
1767.663,地鶏違い,0
1768.709,塚田農場の地鶏な,0
1770.923,あとフェニックス,0
1770.989,それは怖いだろｗｗ,0
1771.252,アンジャッシュ,0
1772.134,そっちかいｗｗｗ,0
1773.507,チキン南蛮の発祥地,0
1775.384,東国原が前知事してた,0
1777.251,地鶏やw,1
1778.287,チキン南蛮発祥ですよ,0
1778.362,地鶏やなwww,1
1778.999,地鳥ねwwwww,1
1779.058,TikTokerだらけww,1
1779.777,とりだけに,0
1783.742,地鶏おねだりすると送ってくれるよ,0
1784.145,だるまさん三重県ってマ！？,0
1786.949,ん？,0
1789.334,www,1
1789.35,津,0
1790.486,東海やね,0
1791.501,こん:_hii::_naa:,0
1792.206,ちがうtwww,1
1793.086,松坂牛だね,0
1793.623,www,1
1794.618,だるまさんの出身地が三重ね,0
1794.695,www,1
1794.708,これはいったことないな,0
1796.492,京都のちかく,0
1796.85,東海地方やね,0
1799.56,東海ですね,0
1799.679,あやしい,0
1800.82,東海地方,0
1800.771,どこにあるか分かってないwww,1
1800.897,東海地方,0
1802.056,三重は関西じゃないねえ,0
1802.702,三重県は中部とか東海とかなんかいろいろあるねん,0
1803.763,た、たちばなさん？,0
1804.335,分類ｗｗ,0
1804.931,まじで三重県は諸説,0
1805.102,草,1
1807.713,東海地方か,0
1808.49,関西か中部か東海か,0
1808.942,東海,0
1811.575,東海やんね,0
1812.831,名古屋の近くですね,0
1813.496,三重は、東海しかないぞｗ,0
1815.17,未確認生物みたいな扱いなんだ・・・,0
1815.711,こん:_hii::_naa:,0
1816.255,狭間にあるある,0
1816.494,近畿・東海…,0
1816.749,近畿か東海か微妙なところ,0
1817.344,東海か近畿か,0
1817.485,まあ、関西かって言われると…,0
1818.429,東海がややこしい,0
1818.781,三重は近畿東海混同されるね,0
1818.909,ほんとにそう,0
1820.029,東海に入れてもらえたりしなかったりする,0
1821.447,東海やで,0
1821.635,関西ではないな,0
1821.607,三重の北と南で別れとる,0
1821.726,ハワイと一緒で動いてるからね三重,0
1822.856,三重といえば忍びの国やろ,0
1824.137,微妙な立ち位置よね,0
1825.525,一応東海,0
1826.342,どっちもだろ,0
1826.946,近畿って習ったんだが,0
1828.323,モクモクファームがある,0
1829.534,三重東海なんや,0
1829.748,三重は境界線多いもんね,0
1829.962,三重って五重塔？,0
1831.366,東海地方はエセ関西弁とか言われる悲しみあるからな,0
1831.517,近畿,0
1832.503,関西、中部か東海、近畿など,0
1836.104,関西やどー,0
1836.305,あっ、、、、,0
1838.026,東海地方なのに関西弁のイメージ,0
1841.607,伊勢とか,0
1841.777,ｗｗｗｗｗ,0
1842.325,関西だけど、東海である三重県,0
1843.829,あ,0
1844.179,あーっ！？,0
1844.24,あー,0
1844.267,近畿って習いました,0
1844.373,あ,0
1844.618,wwww,1
1844.782,やったな,0
1845.487,伊勢神宮,0
1846.25,言っちゃったんだ,0
1846.911,ああああああ！,0
1847.051,長嶋スパーランド行ったことない？,0
1847.157,伊勢神宮…,0
1847.423,三重県には、伊勢神宮がございますよ！！！,0
1847.466,あーあ,0
1847.442,普通に？？？？る？,0
1848.679,あっ,0
1848.861,あらー,0
1849.03,伊勢神宮だっけ？,0
1849.213,あ,0
1849.198,三重は汚い関西弁のイメージ,0
1849.362,三重県激おこです,0
1849.71,あーあ,0
1850.388,言っちゃったね。ひなーの,0
1850.826,伊勢神宮,0
1851.616,あっ,0
1851.814,あーあー,0
1852.528,喧嘩うった？,0
1853.369,ムカw,1
1853.474,あ、敵に回しちゃった！？,0
1853.541,あ,0
1854.774,あー。今のはまずいですよぉ,0
1855.112,魅力が無いと,0
1855.658,伊勢行かんかぁ,0
1856.036,長スパ,0
1857.718,あーあ,0
1858.461,うかつに敵増やすやん笑,1
1858.736,三重県、世界の鈴鹿サーキットあるんやぞ!!!!!,0
1859.069,言っちゃったね,0
1859.676,あ,0
1859.873,ひなーのやったなw,1
1860.961,伊勢神宮は毎年お世話になっております,0
1861.352,宮崎よりは三重は行きそうではある,0
1861.771,いい感じにｗｗ,0
1862.325,天照大神,0
1863.303,伊勢神宮あるのか,0
1864.088,志摩スペイン村があるだろ,0
1864.526,まっずい,0
1865.821,伊勢海老ってしってる？,0
1866.155,こん:_hii::_naa:,0
1866.48,松坂牛とか,0
1866.663,あのパルケ・エスパーニャもあるんやで,0
1866.771,鳥羽水族館いいぞ,0
1866.842,ナガスパいったことないん？！,0
1867.319,赤福くおうぜ！,0
1867.302,地雷踏んだか,0
1868.505,なんとかかんとか,0
1868.898,大御神,0
1869.033,ひなーの地理苦手な感じだ,0
1869.554,三重県は天照大神おるから最強や,0
