コメント,ラベル
負けを認めているようで勝ち逃げw,1
スラダンやめよｗ,1
かきまぜたｗ,1
AQFのときみたいに本番で大コケしてお笑いエンドはマジでやめてくれ～ｗ,1
最後の良かったｗ,1
ロレチームにねｗ,1
成仏ww,1
成仏ｗ,1
本番つかわないの？ｗ,1
ヨルも笑ってる,1
まだいてくれw,1
４んでねぇだろヨルｗｗ,1
最後のやつキモすぎて笑った,1
最後もヨルで取り切ったしなw,1
まだ逝かんといてw,1
あれマジでおもろすぎたｗ,1
ヨルw,1
いい思い出でしたw,1
ヨルも草葉の陰で喜んでるよ,1
あれおもろいよねw,1
きもすぎたw,1
嬉しいねw,1
ストーカーだったw,1
ヨルストーカー笑笑,1
ここだよ〜w,1
ミニマップ抜き草,1
最後の背後霊おもろかったw,1
おもろかったw,1
ストーカーやったもんなw,1
ガチキモかったｗｗ,1
最後のオモロすぎたなww,1
良かったよって言われちゃったｗ,1
まじできしょかったｗｗ,1
ヨルも歯茎出して笑ってるよ,1
最後ガチおもろかったw,1
最後のも見てて楽しかった(笑),1
ヨルも草葉の陰で喜んどる,1
マジ姑息な戦法ww,1
ヨルも笑ってるよ,1
ヨルも笑顔で成仏できる,1
先に攻めちゃえばかるびもつめないw,1
今日はaも救えてよかったｗ,1
ヨルくんも昨日まで泣いてたけど、今日は笑ってたな,1
ラプ様葛葉と同じタイプで草,1
草葉の陰のヨルが表舞台に…！,1
ヨルが笑ってるよ,1
葛葉みたいな事言ってんなw,1
笑顏,1
さっきは頭バグっちゃっただけだ w,1
言語センスいっしょやんw,1
葛葉のカロリーえぐそうw,1
かわいそうw,1
どんまいやｗ,1
地獄かw,1
みんなほんと楽しそうだったw,1
New member,1
擦りすぎた時あったww,1
最高に気持ちいいもんねあれw,1
にやw,1
ニヤw,1
にまっとしたねww,1
きゅぴさますごすぎたｗ,1
ヨルくんがみんなを笑顔にしましたね,1
トン兄もたまにはAにって言ってたw,1
皆B見てニヤッとしてたね笑,1
刺さるねｗ,1
おもろかった笑,1
笑顔で強くなってる,1
やっぱり笑顔大事よ,1
割とこのチーム歯茎出てる方が良いのかもねw,1
笑顔は良いんだぜ,1
歯茎ってことですか？ｗ,1
少しの笑いがスパイス,1
満面の笑みでBラッシュ,1
ヨル思い出したらニコニコなれるねみんなw,1
サイファーコロスｗ,1
サイファーカモってたなｗ,1
笑って勝ててるの最高やん,1
ついでにフッカーのスカイもやってｗ,1
確かになぁw,1
このチームに足りなかったのは、まさかのヨル,1
昼練でこんだけ仕上げるのホントすごいな,1
次勝ったら初めて勝ったことになる！,1
葛葉のヨルが日の目をみせた,1
アンチ見てるかー笑,1
てぃむみんなほんと強い,1
いこうぜー,1
ヘイブンもふぁいとー！,1
tbgいっちゃんワクワクするチーム。頑張って！,1
くずはの判断の速さがいきてる,1
この一勝は素晴らしいです！,1
深呼吸して,1
やっぱヨルなんよな,1
最後のピースがヨルだった,1
ヘイヴンはかるび姫がパンクするから果たしてどうなるか,1
ヨルがどんどん強くなる,1
この後嘘のように負けないように,1
ヨルが本番前に目覚めるの嬉しいなw,1
 研究の成果が,1
ヨルやっぱ面白いなw,1
ヘイブンもファイトっ！,1
葛葉お前最高だよ,1
ちゅよちゅよ,1
チームの笑顔で俺らも笑顔にしてくれ,1
ははｗ,1
決めるの早いから今までより動けてたｗ,1
前ブリンクでそうw,1
かわいいなぁかるびｗ,1
乾いた笑いやめてｗｑ,1
水無瀬さんが解放されて元気になってるw,1
失笑で草,1
過集中はダメだぞ！カルビ！ww,1
おおｗｗ,1
天才かよｗ,1
だーいじょーぶ！w,1
ほんとかよｗ,1
魅せてもらおう！w,1
おぉ…！笑,1
豪語ｗ,1
選手ーーw,1
ほんとかなあｗ,1
かるび頑張れｗ,1
ついにかｗ,1
埋立地ｗｗ,1
埋め立て地ww,1
埋立地w,1
ほんとかぁww,1
埋立地ww,1
埋め立てすぎてまっさらかｗｗ,1
埋め立て地w,1
なんでこんな不安になるのか w w,1
理解した！わ理解してないんよ笑,1
レイナ動けんくなってるもんねw,1
トンボさんのあのｗ,1
ジェット口悪ww,1
でっかい,1
でかすぎぃ！,1
でけぇ,1
3削りナイス,1
つよいつよい！,1
すんご！,1
でけええ,1
3キルでけえ,1
くずはちょー強い！,1
つよくて草,1
良すぎ！,1
でっっか,1
人数有利よ,1
落ち着いて,1
一瞬全員やるかと思ったわww,1
かるびラジコンw,1
手綱引いてるなww,1
かるびのリードw,1
ほんとに飼い主してて草,1
でかーい,1
デカすぎ！,1
ささったああ,1
ナイスすぎ,1
やったぁ！,1
ないす！、,1
　ナイス,1
ナイス…！,1
選手最高,1
くそうめぇやん！,1
選手！,1
ナイスコントロール！,1
ハンドガン強いなあ,1
やっぱかるびのフィジ頼れるな,1
特上格上げくるかこれ！,1
よーーし,1
選手ナイス！,1
ナイスだよー！,1
ｶﾙﾋﾞｨ,1
っぱかるびよ,1
かるび姫うまい!,1
ナイス選手〜,1
かるび・いけるのか・？,1
みんなうち勝てる！,1
あらゆるナイスがあった,1
上手くリード持ててるねw,1
調子出てきたんじゃなぁい？！,1
チームいいねぇ,1
毎回ピストル取れてるな,1
あちいち,1
最高！空気おいしい,1
うますぎた！,1
いいフィジ！,1
ナイスチーム！,1
ハンドガンとれてるよぉ！,1
ナイス！ナイス！,1
せーのっほんと可愛いなw,1
かるびの調子はほんとわからんw,1
1L1W,1
入ってないのにそのコールなのかよw,1
かるびBに吸い込まれそうで笑う,1
息するの忘れてたw,1
ちゃんと時間見てやってるｗ,1
行っていいのｗ,1
いろいろやってこうw,1
素晴らしいｗｗ,1
今のかるびのスタンかｗｗ,1
なんだいまのw,1
まあまあw,1
すばらしｗ,1
マジでイカれたスタン出てて草,1
ばっｗ,1
つええよｗ,1
やはり強いなw,1
撃つタイミングどうやって計ってるんだｗ,1
ABOw,1
つられちゃうんだw,1
ほんまにはいってたのか？w,1
遅くねｗ,1
せーーｗ,1
かるびのタメなにｗｗ,1
せーのが遅いww,1
せーの、とはｗ,1
声聞こえてないんか？w,1
せーののラグえぐいってw,1
せーの無視で草,1
せーのっていうとかるびのタイミングでせーのがでるのねｗ,1
せーのの後せーのなんだよね笑笑,1
ちょいラグかったなw,1
かるびのタイミングじゃないとダメみたいですね笑,1
せーの長いw,1
おもろいなw,1
2段せーのw,1
せっかくコールしてんのにｗｗ,1
誰のコールで行くんだw,1
せーのっていうタイミングをせーのっていってるみたいｗ,1
せーのが２段になってもう全部遅いんよｗ,1
せーのは合わないｗｗ,1
カウントダウンにしないとマジでやばいw,1
きゃｗ,1
せーのが独特ｗ,1
せーの用せーのねw,1
ないす情報ｗ,1
当たってたのにｗ,1
今の酷いw,1
せーのどうなってんだｗ,1
カルビの声掛けがなぁw,1
まだいたww,1
かるびはスタン撃ってからスタン！って言うからなww,1
お願いしますｗ,1
買わないんえぐいw,1
それはちょっとｗｗ,1
リーダーとのやり取りあついw,1
遅らせは格ゲー用語ｗｗ,1
かるびショートしてないかｗｗ,1
はい解除w,1
その指示もいるのかw,1
スタンへの信頼がw,1
解除w,1
ちゃんとラジコンで草,1
解除指示草,1
管理大変すぎん？w,1
解除までw,1
指示厨爆速で消えるの草,1
最後ちゃんと削られたw,1
英雄ww,1
残心しようｗ,1
解除しても続いてるのよw,1
ういｗ,1
マシャうまいんでｗ,1
ばかたれw,1
なんだ、これオペか,1
マシャの方が音かっこいいし,1
そこにいるのｗ,1
バカタレｗ,1
お叱りｗｗ,1
あちゃ,1
ばかたれww,1
かるびさぁ,1
WW,1
ほんとにもう…,1
これかるびだなあ,1
激おこ,1
本日のお叱り,1
ちゃんと怒ってて草,1
ばかたれってあんま聞かんなw,1
つよお,1
ふざけやがってww,1
お説教はあとやw,1
せーの意味あるんか？ｗ,1
せーの止めてw,1
はやめコールで打っちゃったね,1
フラッシュ入れたら止まらないで行こうよ,1
えへへｗ,1
セットをまだ理解してないんだな,1
きちい,1
いやまあ.,1
かるび出た,1
マジであったからな今の,1
何用のスタンかw,1
関さん出てる,1
これは説教か,1
カルバンクラインw,1
つよ〜、,1
ｶﾙﾊﾞﾝｸﾗｲﾝｗ,1
まだプログラムされてないコードだったか,1
カルバンクラインww,1
かるびんくらいん,1
カルバンクライン,1
プログラミングエラーｗ,1
プログラミングしてないか,1
かるばんくらいんｗｗ,1
理解できてねえｗｗ,1
コーチw,1
どうどうｗ,1
カルバンクラインってなに？ｗ,1
本日の,1
説明しないからーｗ,1
かるびぃー！,1
どんまいどんまい笑,1
かるび選手w,1
想定外想定外想定外,1
コマンドがね,1
カルバンクライン草,1
かるびでたw,1
カルバンクラインｗ,1
これも含めてかるびだねw,1
ntよ,1
まあまあまあ,1
ちゃんと言わないとなw,1
これはかるびのせいでラウンド落としました,1
まだみんな集まってなかったんだよなwどまw,1
理解できてないんだよねw,1
学んでなかったのねw,1
詳しく言ってかないとかるびはねｗ,1
コマンドミスったｗｗ,1
インストールまだw,1
エラーはいてたｗ,1
練習だしまぁw,1
コマンドミスは笑う,1
コマンドが違ったんだ笑,1
ちゃんと言ってあげないとねw,1
な訳あるかいw,1
共通言語は大事よなw,1
ゆっくり,1
判断きたぁ,1
ないすれ,1
有利,1
あらあ,1
わぁ抜かれちゃ,1
不運だ,1
いいよおお,1
ﾊｧｲ！,1
すごーー,1
はい！かわいい,1
かるびうおお,1
カービィ,1
ハァイ！,1
はぁい！,1
かるび偉い,1
ハァイ,1
選手いいねぇ！,1
カルビィきた,1
プログラム成功！,1
チームさいこー！,1
かるびいいよー！,1
はぁい,1
どうせaくるっしょｗ,1
すんごい飴とムチ笑笑,1
飴パートwwかわいい,1
カルビへの指示で勝敗が決まるｗ,1
カルビに対するコントローラーよくきいてる！w,1
手綱をうまく握れるかのゲームみたいw,1
食らっちまったｗ,1
まぶしいｗ,1
判断が早いw,1
豪快ｗ,1
いいぞそれ,1
いいねそれ,1
勝ったww,1
でかいでかい,1
飛んだな,1
ないすや,1
最高だーーｗ,1
かるびうますぎか？,1
ボムでっか,1
ナイスウルト,1
選手～？,1
オーメンどこ行った,1
かるび機能してるぞ,1
判断いいぞ！,1
ｱｲ!ｱｲ!,1
かるびー？,1
かるびww.,1
手綱えらい,1
ﾊﾞﾝﾊﾞﾝﾊﾞﾝ,1
かるびめちゃくちゃええやん,1
一人でロング威嚇してるの笑うww,1
確認すると勝手に出るんだよな,1
握ってるねぇ！,1
カービィないすぅ,1
あまりにも良いウルト,1
つよおお,1
ないすわん！,1
ラプ様！？,1
リード引いててえらい,1
ナイスワン！,1
ウルトないんかい,1
ラプ様～！,1
いい位置いるなぁ,1
らぷ様ー！,1
強い！,1
らぷちゃんえらい！,1
いいコール,1
マプラス！？,1
いい位置すぎる,1
ラプ様,1
らぷ様！,1
落ち着け落ち着け時間でいける,1
でかでかや,1
角でけぇ,1
ラプちゃん！？,1
らぷさん？！,1
つよおおい,1
ラプ様まじでエイム光ってる,1
らぷちゃんつよ！,1
なーーいす,1
でけぇ！,1
ナイスすぎ！,1
泣きそう,1
ナイスです！,1
ラプ様〜！,1
ラプ様ーー！,1
これ削られないようにするよー！(ドゥン！),1
完璧だ〜！,1
時間で勝てる身に着いてる！,1
ラプ様ナイス！,1
偉すぎだよ,1
ラプ様も選手もいいぞ,1
ウルト判断良すぎた,1
イエスマイダーク！,1
弟！？,1
ラプちゃん,1
えらい！,1
ラプ様つんよ,1
ほんとに完璧だ,1
かわいいなラプさま,1
ラプ様覚醒きちゃ,1
ラプ様かわよき,1
惚れてて草,1
一生減らんｗ,1
いつものねｗ,1
無限ジャッジあるなぁｗ,1
毎回無言でaショにモクくるなw,1
シェリフマンw,1
ｂから抜いちゃえｗ,1
また良い勝負,1
あち～,1
最高のワンピック,1
naisu,1
あー最高のタイミングや,1
ナイスすぎぃ,1
刺さったぁ,1
ソヴァがそこにｗ,1
ナイスぅ！,1
なぁいす！いい連携！,1
どん！,1
デカー！,1
良すぎ,1
でっか！,1
ナイスコンビ,1
いけいけいけ！,1
ないすこーーる,1
うっっま,1
かるびの操作もできてますとw,1
いけー,1
なんで急に賢くなった,1
チームがんば,1
いけDRX！,1
かるびが機能している,1
ナイス1枚,1
ナイス１！,1
かつ,1
ラプちゃん！,1
かるびナイスよ！,1
ラプラスやべええ,1
ラプラス？！,1
上手すぎる,1
ラプさんうますぎ,1
え、つよ,1
らぷ様えぐうう,1
冷静えらい！,1
ラプラスつよ！,1
ラプどーしたｗｗ,1
ないすっ,1
え！？ラプ様最高〜！,1
ええね,1
チームで勝ってる！,1
すげえぇ！ナイス！,1
こういう時ののせさん強いのによう勝った,1
ツノでか,1
度胸がすごい,1
ないす！らぷさまー！,1
ラプ様ないすすぎ,1
ラプ様うめ〜！,1
ホロライブつっよｗ,1
ラプさんエグいなwシルバーじゃない,1
角伸びるｗ,1
エターナルバイｗ,1
シルバー嘘でしょw,1
勝ってるのに金がないw,1
らぷちゃ成長率えぐｗ,1
お金おかしいw,1
こっちは自転車操業なのになｗ,1
